Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,38617 (26078 -- 59003),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.07),118.9 (10.6 -- -19.6)
Poland,28180 (16913 -- 49017),Unsure,0.8 (0.7 -- 1.1),-0.04 (-0.1 -- 0.03),-16.4 (21.1 -- -7.1)
