region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2020-08-24,,estimate,0.913364272182581,0.907474691535306,0.0784275837438225,0.775048826035829,0.855910192876219,0.892128202689333,0.931378971644408,0.960941017776109,1.03161774033575
Germany,2020-08-25,,estimate,0.928964660687792,0.923217756411686,0.0677983529623373,0.81083422308181,0.877948407178399,0.909904032562244,0.942791396918171,0.970048919244078,1.0289585715525
Germany,2020-08-26,,estimate,0.94431468652936,0.94014513254005,0.0577784251893756,0.843874411082463,0.901077314059198,0.929750774162718,0.956688408126982,0.979509517251656,1.03023310573205
Germany,2020-08-27,,estimate,0.961056662744604,0.957996887759665,0.0485159552892204,0.87553680223665,0.925313060249565,0.948380136865911,0.971803754458479,0.991367321177808,1.03496181979697
Germany,2020-08-28,,estimate,0.97830967301567,0.976453694560479,0.0402664016105969,0.909803958298058,0.949565137146091,0.966736032919025,0.987214525340758,1.00468783599907,1.03947429001636
Germany,2020-08-29,,estimate,0.995897177431402,0.995142036224386,0.0334138822414957,0.939264887311896,0.972338830932683,0.986617748333925,1.00441216101475,1.01828998086623,1.04812149340029
Germany,2020-08-30,,estimate,1.01422248196967,1.01364393539108,0.0284262658470489,0.965717594357205,0.993913217175572,1.0066692737392,1.02145954420537,1.03329043307258,1.05888190589675
Germany,2020-08-31,,estimate,1.03164135837064,1.03151211432644,0.0256454168472662,0.988471914510933,1.01414404328445,1.02519109773682,1.03841634106189,1.04932966976684,1.07278844750669
Germany,2020-09-01,,estimate,1.04775265534794,1.0482903329866,0.0249439630367595,1.00864968816531,1.03155236801037,1.04134193842481,1.05420939689184,1.06434776718273,1.09029245490077
Germany,2020-09-02,,estimate,1.06189787104122,1.0635373815144,0.0256623947987928,1.02303657647857,1.04638280588619,1.0560546032593,1.06804638180754,1.07900982941291,1.10799158340305
Germany,2020-09-03,,estimate,1.07521271664796,1.07685241027156,0.0269999861809305,1.03640197243095,1.05861178169659,1.06836038671863,1.0818448866905,1.09301784834065,1.12462433820334
Germany,2020-09-04,,estimate,1.08641661560244,1.08789922577241,0.028359299069423,1.045668273177,1.06750363991079,1.07948119481706,1.09295664420488,1.10598753460733,1.13820093333618
Germany,2020-09-05,,estimate,1.09511459371928,1.09642766485794,0.0293962244767621,1.05142201509,1.07570155143552,1.08766252720229,1.10257461599311,1.1158727020001,1.1474517006612
Germany,2020-09-06,,estimate,1.1014434087114,1.10229072726145,0.0299407454418034,1.05547922903948,1.08099458817179,1.09362708092523,1.10881028559392,1.12200372908884,1.15374038583288
Germany,2020-09-07,,estimate,1.10472860519301,1.10545646966658,0.0299242220637715,1.05795613415464,1.08412111952138,1.0964864296313,1.11205728660959,1.12494171599685,1.15817922021227
Germany,2020-09-08,,estimate,1.10528623584648,1.10601376304332,0.0293442584709345,1.05869039352541,1.08548674372707,1.09766488374593,1.11217202001829,1.12493006848702,1.15793318225918
Germany,2020-09-09,,estimate,1.10271265676566,1.10417116366293,0.0282582064157204,1.05911037596955,1.08513908805673,1.0958872458094,1.10976962352098,1.12227334396587,1.15402121755725
Germany,2020-09-10,,estimate,1.09838838393015,1.10024858905816,0.0267892438848359,1.05887615698974,1.08235498653968,1.09252268774382,1.10481848227659,1.11690857096613,1.14707066064194
Germany,2020-09-11,,estimate,1.09279977763252,1.0946622165868,0.0251318775013358,1.05681448514786,1.07745629141338,1.08735328526349,1.09888010494444,1.10990077073891,1.1398824024161
Germany,2020-09-12,,estimate,1.08665936006901,1.08790379237851,0.0235466376422931,1.05279317206839,1.07203133269379,1.08133558726819,1.0920493896174,1.10208507681248,1.12858145520794
Germany,2020-09-13,,estimate,1.0798380693917,1.08051607770965,0.022330271097099,1.04615620117246,1.06643358352795,1.07427484067601,1.08499900424057,1.09379921906495,1.11764878783471
Germany,2020-09-14,,estimate,1.07272567804429,1.07306635752926,0.0217442269253293,1.03800822738182,1.05973074970632,1.06789269036481,1.07841350506349,1.08673978370279,1.10736626603468
Germany,2020-09-15,,estimate,1.06634001790135,1.06611987002631,0.0219103358675521,1.02941669230812,1.05254825138854,1.06183270309489,1.07246379681325,1.08010212431872,1.09919554368542
Germany,2020-09-16,,estimate,1.06154456261803,1.06021481724996,0.0227426664727763,1.0214460100148,1.04524450790257,1.05588513272177,1.06743390889099,1.07586422891311,1.09377438539273
Germany,2020-09-17,,estimate,1.05796184524389,1.0558403284196,0.0239831327069265,1.0142021680964,1.04000212390711,1.05127816474704,1.06352039242682,1.07240722992987,1.09153746921121
Germany,2020-09-18,,estimate,1.05473648457127,1.05341832241619,0.0253076658711792,1.0106530793742,1.03692092555887,1.04859225514016,1.06158494554189,1.07080703473809,1.09110810806049
Germany,2020-09-19,,estimate,1.05436878076815,1.05328963439668,0.0264208244023042,1.00850582571406,1.03614230528726,1.0480704068745,1.0611874592928,1.07212491727762,1.09303243633134
Germany,2020-09-20,,estimate,1.056687692031,1.055704146873,0.0271070285702527,1.00873869749507,1.03834880061022,1.05055469615674,1.06355691614159,1.07460080839705,1.09768207720825
Germany,2020-09-21,,estimate,1.06243130329294,1.06081422326538,0.027251001550141,1.01393799579905,1.04282562848124,1.05541182484476,1.06868839826176,1.07996506219449,1.10362317788299
Germany,2020-09-22,,estimate,1.070392949672,1.06867068482698,0.0268439676314596,1.02218550142782,1.05115528848027,1.06356061146589,1.07628449241814,1.08756283379815,1.11067806928964
Germany,2020-09-23,,estimate,1.08037555356986,1.07922094121995,0.0259831422144938,1.03496091049276,1.06301747219331,1.07369289035436,1.08663301161185,1.09753261137239,1.12032591175684
Germany,2020-09-24,,estimate,1.0932775963486,1.09230951389375,0.0248649776511034,1.05008742408941,1.07638878249905,1.08657624891085,1.10019284961497,1.10951583881883,1.13083154669378
Germany,2020-09-25,,estimate,1.10833859046259,1.10768177342183,0.0237668756283335,1.06841301220979,1.09237239312522,1.10184331930586,1.11497837113164,1.12361488046689,1.14415989475702
Germany,2020-09-26,,estimate,1.12496798289113,1.12499194585907,0.0230051629554347,1.0874853503167,1.11012960980589,1.11926614656564,1.13101863552004,1.14017385673191,1.16049375458222
Germany,2020-09-27,,estimate,1.143136958593,1.14381618472451,0.0228563031314156,1.10700548618039,1.12940031496715,1.13837365635308,1.14854539399881,1.15840467886909,1.18182136716635
Germany,2020-09-28,,estimate,1.16286872772399,1.16367084664115,0.0234554085822033,1.12696429721923,1.14871139598638,1.15730787569903,1.16809060847069,1.1772440652547,1.20498583720423
Germany,2020-09-29,,estimate,1.18277953132683,1.18403531977949,0.0247338632539572,1.14612198099927,1.16767105188899,1.17702618256612,1.1880091140404,1.1983183033586,1.22667846414582
Germany,2020-09-30,,estimate,1.20254043145344,1.20437809758244,0.0264479059105569,1.16540124745127,1.18645045816214,1.19640502636978,1.20827895471093,1.22022263076996,1.25122379477714
Germany,2020-10-01,,estimate,1.22194052899059,1.22418434540773,0.0282697880365511,1.18235166406614,1.20432721575584,1.21457288210728,1.22931092245835,1.24089245322775,1.27469247567396
Germany,2020-10-02,,estimate,1.24015351165615,1.24298287644081,0.0298792761714922,1.19931923031159,1.22204679233693,1.23263531675544,1.24870679749974,1.26101299959169,1.29492414206824
Germany,2020-10-03,,estimate,1.25758915193023,1.26037016510397,0.0310286861892916,1.21536100881281,1.23800024806565,1.24954211092558,1.26600560448526,1.27943767734795,1.31664761410832
Germany,2020-10-04,,estimate,1.27301419123563,1.27602893697588,0.0315836887846317,1.22888930584511,1.25341601938414,1.26571703836406,1.28124943855428,1.29515947416826,1.33233536876339
Germany,2020-10-05,,estimate,1.28741548996637,1.28973930745831,0.0315467362909564,1.24208354645229,1.26747980548809,1.27927818498749,1.29521385254879,1.30956088954826,1.34557457843474
Germany,2020-10-06,,estimate,1.29978429198593,1.3013815715856,0.0310717211127035,1.25365077662047,1.27967774527111,1.29226521125216,1.30720747552061,1.32029386533389,1.35519326916497
Germany,2020-10-07,,estimate,1.31022108925792,1.31093131834565,0.0304835560220688,1.2630914645805,1.29076049535162,1.3029742517488,1.3173388322432,1.32942862263923,1.36266116106162
Germany,2020-10-08,,estimate,1.3181426531432,1.3184489214778,0.0303105292330045,1.27099929490581,1.29895183783699,1.3111347218694,1.32490393550221,1.33749811707481,1.36870309261561
Germany,2020-10-09,,estimate based on partial data,1.32373668130152,1.32406601877519,0.0312934778448664,1.27351651943429,1.30357336150262,1.31731702903452,1.33113720237561,1.34372590105876,1.37483776062034
Germany,2020-10-10,,estimate based on partial data,1.3276337147078,1.32797113203807,0.0342670204596829,1.2729234520228,1.30539661349605,1.32058661316936,1.33549670991771,1.35005197025297,1.38533168516042
Germany,2020-10-11,,estimate based on partial data,1.3295387755499,1.33039546843735,0.0398810995731849,1.26579156381017,1.30395875268971,1.32079005200382,1.33952887105423,1.35690642966853,1.39660486106286
Germany,2020-10-12,,estimate based on partial data,1.33006371752059,1.3315989010055,0.0483956619282014,1.25407387970121,1.29843406692328,1.31907704706625,1.3429167249778,1.36311779794582,1.41140687168403
Germany,2020-10-13,,estimate based on partial data,1.33102975104319,1.3318557774106,0.0597386968220577,1.2362630525547,1.29214734782268,1.31661322344516,1.34790210494644,1.37215409072065,1.43029260324013
Germany,2020-10-14,,estimate based on partial data,1.33050703454171,1.33144068273855,0.0736751341759219,1.209602288311,1.28237424975864,1.31309492651138,1.35183083529649,1.38076659000482,1.44715771753208
Germany,2020-10-15,,estimate based on partial data,1.33175511371131,1.3306151326079,0.0899187739658192,1.18317024799941,1.27058610701384,1.30976312895279,1.35404484529215,1.39010574982242,1.46861147300625
Germany,2020-10-16,,estimate based on partial data,1.33338586959729,1.32961668276404,0.108182458926918,1.15499373115988,1.25942458979819,1.30540397759764,1.35761232100027,1.39839027682237,1.49855139477831
Germany,2020-10-17,,estimate based on partial data,1.33305721188488,1.32865164167085,0.128203555318518,1.11861596756305,1.24442390101033,1.29970067454199,1.36205734139133,1.40928894485992,1.52841724098928
Germany,2020-10-18,,estimate based on partial data,1.33156776196394,1.32789157010917,0.14975895768896,1.09111069356318,1.23100166393528,1.29371995270743,1.36410742839924,1.41965706484073,1.56669580351109
Germany,2020-10-19,,estimate based on partial data,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
Germany,2020-10-20,,forecast,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
Germany,2020-10-21,,forecast,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
Germany,2020-10-22,,forecast,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
Germany,2020-10-23,,forecast,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
Germany,2020-10-24,,forecast,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
Germany,2020-10-25,,forecast,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
Germany,2020-10-26,,forecast,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
Germany,2020-10-27,,forecast,1.32871604158173,1.32747264681908,0.172668582996981,1.05555889627838,1.21637976338018,1.28796949352798,1.36896663284718,1.42976328667539,1.60266495158375
