region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,37275 (20701 -- 73340),37275,40975,18310,20701,29424,34038,41232,48300,73340,New confirmed cases by infection date,Increasing,5e-04
Germany,25535 (20482 -- 31864),25535,25758,3529,20482,23277,24599,26407,27951,31864,New confirmed cases by infection date,Increasing,0
Poland,1.4 (1.2 -- 1.6),1.4,1.4,0.11,1.2,1.3,1.4,1.4,1.5,1.6,Effective reproduction no.,Increasing,5e-04
Germany,1.3 (1.3 -- 1.4),1.3,1.3,0.035,1.3,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Increasing,0
