region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Germany,2020-08-31,estimate,1343,1347,106,1301,1350,1272,1408,1167,1512
Germany,2020-09-01,estimate,1359,1364,106,1312,1360,1285,1421,1177,1523
Germany,2020-09-02,estimate,1379,1383,107,1342,1391,1306,1444,1212,1558
Germany,2020-09-03,estimate,1402,1405,108,1370,1422,1329,1467,1229,1579
Germany,2020-09-04,estimate,1425,1429,109,1366,1418,1351,1491,1263,1612
Germany,2020-09-05,estimate,1449,1454,111,1406,1458,1363,1504,1279,1637
Germany,2020-09-06,estimate,1476,1482,114,1447,1500,1407,1551,1304,1670
Germany,2020-09-07,estimate,1505,1511,117,1462,1516,1426,1570,1331,1709
Germany,2020-09-08,estimate,1533,1542,120,1497,1550,1453,1600,1343,1731
Germany,2020-09-09,estimate,1564,1573,123,1524,1579,1476,1628,1386,1784
Germany,2020-09-10,estimate,1596,1605,127,1579,1635,1502,1658,1405,1813
Germany,2020-09-11,estimate,1627,1638,130,1578,1637,1537,1697,1435,1852
Germany,2020-09-12,estimate,1659,1671,133,1600,1661,1549,1715,1459,1883
Germany,2020-09-13,estimate,1694,1705,135,1642,1703,1597,1767,1484,1920
Germany,2020-09-14,estimate,1728,1740,138,1673,1735,1630,1804,1523,1963
Germany,2020-09-15,estimate,1766,1776,140,1715,1777,1667,1845,1552,2009
Germany,2020-09-16,estimate,1805,1814,143,1757,1821,1712,1892,1586,2053
Germany,2020-09-17,estimate,1847,1853,147,1808,1876,1734,1919,1615,2093
Germany,2020-09-18,estimate,1890,1896,152,1863,1933,1776,1969,1654,2149
Germany,2020-09-19,estimate,1936,1943,158,1871,1946,1822,2027,1703,2220
Germany,2020-09-20,estimate,1988,1995,166,1956,2033,1858,2075,1707,2250
Germany,2020-09-21,estimate,2046,2053,176,1993,2076,1937,2168,1767,2335
Germany,2020-09-22,estimate,2113,2118,187,2043,2130,1977,2221,1834,2444
Germany,2020-09-23,estimate,2188,2193,199,2102,2198,2038,2298,1876,2523
Germany,2020-09-24,estimate,2273,2278,212,2225,2330,2122,2400,1909,2606
Germany,2020-09-25,estimate,2371,2376,225,2291,2400,2216,2508,2002,2745
Germany,2020-09-26,estimate,2487,2487,238,2393,2508,2349,2657,2117,2903
Germany,2020-09-27,estimate,2619,2616,250,2605,2721,2437,2761,2190,3015
Germany,2020-09-28,estimate,2764,2763,263,2736,2865,2589,2934,2310,3175
Germany,2020-09-29,estimate,2931,2932,276,2846,2979,2716,3081,2485,3379
Germany,2020-09-30,estimate,3121,3125,291,3054,3191,2917,3302,2652,3596
Germany,2020-10-01,estimate,3335,3348,312,3202,3351,3122,3527,2843,3849
Germany,2020-10-02,estimate based on partial data,3582,3603,345,3427,3586,3304,3753,3064,4165
Germany,2020-10-03,estimate based on partial data,3869,3896,398,3762,3947,3592,4110,3250,4542
Germany,2020-10-04,estimate based on partial data,4204,4233,484,3996,4226,3799,4426,3351,4922
Germany,2020-10-05,estimate based on partial data,4583,4621,617,4464,4764,4166,4964,3609,5590
Germany,2020-10-06,estimate based on partial data,5005,5070,813,4766,5157,4372,5411,3777,6369
Germany,2020-10-07,estimate based on partial data,5454,5591,1092,4952,5459,4581,5935,3752,7151
Germany,2020-10-08,estimate based on partial data,5940,6199,1484,4947,5578,4886,6626,3744,8186
Germany,2020-10-09,estimate based on partial data,6493,6912,2032,5313,6094,4979,7157,3884,9686
Germany,2020-10-10,estimate based on partial data,7120,7758,2798,5592,6536,5231,7953,3997,11566
Germany,2020-10-11,estimate based on partial data,7776,8770,3882,6115,7233,4886,8244,3770,13564
Germany,2020-10-12,estimate based on partial data,8508,9998,5442,6008,7361,5196,9259,3889,16364
Germany,2020-10-13,forecast,9277,11390,7404,6340,7910,5263,10010,4032,19643
Germany,2020-10-14,forecast,10139,13050,10082,6615,8449,5495,11071,3833,23192
Germany,2020-10-15,forecast,11056,15044,13762,7059,9195,5588,12075,3707,27641
Germany,2020-10-16,forecast,12074,17454,18862,7642,10097,5552,13013,3242,32587
Germany,2020-10-17,forecast,13142,20389,25995,6951,9724,5706,14253,3551,39516
Germany,2020-10-18,forecast,14353,23994,36060,7194,10323,5948,15719,2966,46356
Germany,2020-10-19,forecast,15732,28460,50390,7561,11094,6004,17107,2810,55362
Germany,2020-10-20,forecast,17192,34039,70959,7701,11639,6122,18709,2678,66035
Germany,2020-10-21,forecast,18797,41072,100708,8086,12482,6320,20552,2786,79538
Germany,2020-10-22,forecast,20522,50022,144035,8421,13283,6196,22220,2728,94969
Germany,2020-10-23,forecast,22409,61514,207533,8914,14380,6612,24588,2672,113773
Germany,2020-10-24,forecast,24337,76412,301113,8435,14472,6000,26089,1346,133905
Germany,2020-10-25,forecast,26607,95904,439715,8480,15108,6333,28689,1623,160179
Germany,2020-10-26,forecast,28999,121645,645896,8707,16032,6583,31521,1206,191079
Germany,2020-10-27,forecast,31592,155945,953791,8461,16452,5994,33737,1488,229217
Germany,2020-10-28,forecast,34498,202059,1415137,8732,17384,6566,37385,1825,274218
Germany,2020-10-29,forecast,37671,264590,2108463,9054,18496,5682,39764,1023,325951
Germany,2020-10-30,forecast,41216,350085,3153130,9395,19691,5006,42550,507,389011
Germany,2020-10-31,forecast,44932,467906,4730764,9735,20924,4938,46326,470,465259
Germany,2020-11-01,forecast,48877,631502,7118028,10012,22196,5256,50871,436,555073
Germany,2020-11-02,forecast,53296,860280,10736741,10456,23667,5179,55334,405,662182
Germany,2020-11-03,forecast,58035,1182368,16230560,10794,25124,5238,60472,376,790041
Germany,2020-11-04,forecast,63227,1638693,24582366,11135,26650,5297,66125,736,942588
Germany,2020-11-05,forecast,68900,2289029,37294025,9845,26664,5389,72283,323,1121774
Germany,2020-11-06,forecast,75307,3220977,56661779,9929,28067,3850,77119,300,1335422
Germany,2020-11-07,forecast,81860,4563347,86198265,9756,29255,2362,82787,278,1589760
Germany,2020-11-08,forecast,88947,6506110,131279462,9803,30819,1659,89648,258,1892537
Germany,2020-11-09,forecast,96943,9330242,200136699,10043,32596,1601,97687,239,2252980
Germany,2020-11-10,forecast,105808,13452406,305378212,10204,34452,1698,106521,222,2682072
Germany,2020-11-11,forecast,115497,19492005,466323482,10281,36312,1973,116554,206,3190621
Poland,2020-08-31,estimate,493,494,55,477,504,452,524,398,582
Poland,2020-09-01,estimate,481,482,55,459,486,438,512,391,576
Poland,2020-09-02,estimate,473,474,55,449,476,430,504,383,566
Poland,2020-09-03,estimate,469,471,55,455,482,431,504,381,563
Poland,2020-09-04,estimate,471,473,55,451,478,435,507,382,562
Poland,2020-09-05,estimate,477,480,54,455,481,439,510,394,573
Poland,2020-09-06,estimate,489,491,54,478,503,446,515,403,579
Poland,2020-09-07,estimate,506,508,54,499,524,465,534,416,593
Poland,2020-09-08,estimate,529,531,54,516,541,491,560,445,619
Poland,2020-09-09,estimate,557,559,54,540,566,524,594,469,644
Poland,2020-09-10,estimate,592,594,56,573,600,556,629,507,685
Poland,2020-09-11,estimate,633,635,59,623,651,597,673,539,725
Poland,2020-09-12,estimate,681,683,62,663,693,643,724,578,779
Poland,2020-09-13,estimate,736,739,67,719,751,694,782,635,854
Poland,2020-09-14,estimate,799,802,74,788,822,747,843,677,915
Poland,2020-09-15,estimate,869,872,81,855,893,804,911,738,998
Poland,2020-09-16,estimate,946,951,89,917,960,881,999,806,1091
Poland,2020-09-17,estimate,1031,1037,98,980,1028,955,1085,880,1193
Poland,2020-09-18,estimate,1124,1130,107,1086,1139,1048,1191,962,1304
Poland,2020-09-19,estimate,1224,1231,117,1175,1231,1133,1288,1039,1412
Poland,2020-09-20,estimate,1331,1340,128,1276,1336,1231,1396,1145,1553
Poland,2020-09-21,estimate,1448,1457,139,1363,1430,1328,1507,1246,1689
Poland,2020-09-22,estimate,1572,1582,151,1487,1560,1460,1655,1347,1829
Poland,2020-09-23,estimate,1705,1717,165,1661,1738,1581,1796,1441,1970
Poland,2020-09-24,estimate,1852,1863,181,1806,1889,1703,1936,1557,2144
Poland,2020-09-25,estimate,2008,2020,199,1969,2059,1872,2126,1685,2324
Poland,2020-09-26,estimate,2175,2192,219,2071,2175,2015,2298,1853,2551
Poland,2020-09-27,estimate,2365,2381,240,2268,2386,2177,2491,1994,2753
Poland,2020-09-28,estimate,2569,2588,264,2467,2595,2378,2726,2143,2984
Poland,2020-09-29,estimate,2800,2819,287,2614,2754,2600,2979,2346,3260
Poland,2020-09-30,estimate,3055,3077,312,2924,3076,2819,3231,2553,3549
Poland,2020-10-01,estimate,3341,3365,339,3244,3403,3049,3500,2816,3908
Poland,2020-10-02,estimate based on partial data,3665,3690,372,3535,3717,3350,3842,3049,4241
Poland,2020-10-03,estimate based on partial data,4031,4057,421,3851,4056,3753,4320,3363,4708
Poland,2020-10-04,estimate based on partial data,4440,4474,502,4218,4464,3994,4665,3722,5330
Poland,2020-10-05,estimate based on partial data,4898,4950,638,4616,4914,4375,5213,3931,5969
Poland,2020-10-06,estimate based on partial data,5433,5496,857,5075,5471,4929,6045,4194,6943
Poland,2020-10-07,estimate based on partial data,6037,6128,1189,5798,6340,5244,6744,4298,8125
Poland,2020-10-08,estimate based on partial data,6729,6868,1677,6305,7079,5586,7644,4161,9540
Poland,2020-10-09,estimate based on partial data,7461,7746,2381,6127,7184,5704,8493,3760,11243
Poland,2020-10-10,estimate based on partial data,8268,8805,3404,6389,7785,5832,9601,3429,13627
Poland,2020-10-11,estimate based on partial data,9144,10113,4926,6920,8718,5691,10664,2891,16461
Poland,2020-10-12,estimate based on partial data,10117,11771,7292,6963,9244,5049,11508,2725,20608
Poland,2020-10-13,forecast,11204,13752,10396,7574,10342,4858,12724,2530,25172
Poland,2020-10-14,forecast,12410,16216,14960,7540,10855,4708,14128,2489,31116
Poland,2020-10-15,forecast,13757,19309,21776,8069,11967,4670,15851,1803,37670
Poland,2020-10-16,forecast,15188,23234,32122,8438,13016,4681,17850,1330,46112
Poland,2020-10-17,forecast,16726,28276,48059,8759,14128,2292,17354,518,56151
Poland,2020-10-18,forecast,18549,34837,72924,9125,15315,1975,19024,340,69193
