Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,33079 (22369 -- 51068),Unsure,1 (0.8 -- 1.2),-0.01 (-0.06 -- 0.05),-56.3 (14.4 -- -11.8)
Poland,34289 (19555 -- 57932),Unsure,0.8 (0.6 -- 1.1),-0.05 (-0.11 -- 0.02),-15.3 (28.6 -- -6.2)
