region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Baden-Wurttemberg,2021-10-25,1224,5,,,,,,,,,
Baden-Wurttemberg,2021-10-27,5123,45,,,,,,,,,
Baden-Wurttemberg,2021-10-28,4580,23,,,,,,,,,
Baden-Wurttemberg,2021-10-29,3929,16,,,,,,,,,
Baden-Wurttemberg,2021-10-30,3780,15,,,,,,,,,
Baden-Wurttemberg,2021-10-31,3114,7,,,,,,,,,
Baden-Wurttemberg,2021-11-01,1610,5,,,,,,,,,
Baden-Wurttemberg,2021-11-02,1042,1,,,,,,,,,
Baden-Wurttemberg,2021-11-03,1863,16,,,,,,,,,
Baden-Wurttemberg,2021-11-04,5176,29,,,,,,,,,
Baden-Wurttemberg,2021-11-05,6160,20,,,,,,,,,
Baden-Wurttemberg,2021-11-06,5880,22,,,,,,,,,
Baden-Wurttemberg,2021-11-07,4656,7,,,,,,,,,
Baden-Wurttemberg,2021-11-08,2166,5,,,,,,,,,
Baden-Wurttemberg,2021-11-09,3414,24,,,,,,,,,
Baden-Wurttemberg,2021-11-10,6893,37,,,,,,,,,
Baden-Wurttemberg,2021-11-11,8062,16,,,,,,,,,
Baden-Wurttemberg,2021-11-12,7975,24,,,,,,,,,
Baden-Wurttemberg,2021-11-13,7979,38,,,,,,,,,
Baden-Wurttemberg,2021-11-14,6147,10,,,,,,,,,
Baden-Wurttemberg,2021-11-15,3390,1,,,,,,,,,
Baden-Wurttemberg,2021-11-16,3324,45,,,,,,,,,
Baden-Wurttemberg,2021-11-17,8665,45,,,,,,,,,
Baden-Wurttemberg,2021-11-18,10166,29,,,,,,,,,
Baden-Wurttemberg,2021-11-19,9713,40,,,,,,,,,
Baden-Wurttemberg,2021-11-20,8470,32,,,,,,,,,
Baden-Wurttemberg,2021-11-21,7321,11,,,,,,,,,
Baden-Wurttemberg,2021-11-22,4377,5,,,,,,,,,
Baden-Wurttemberg,2021-11-23,5502,48,,,,,,,,,
Baden-Wurttemberg,2021-11-24,10169,31,,,,,,,,,
Baden-Wurttemberg,2021-11-25,10681,48,,,,,,,,,
Baden-Wurttemberg,2021-11-26,11430,36,,,,,,,,,
Baden-Wurttemberg,2021-11-27,10613,55,,,,,,,,,
Baden-Wurttemberg,2021-11-28,7812,11,,,,,,,,,
Baden-Wurttemberg,2021-11-29,3957,12,,,,,,,,,
Baden-Wurttemberg,2021-11-30,5383,53,,,,,,,,,
Baden-Wurttemberg,2021-12-01,10731,54,,,,,,,,,
Baden-Wurttemberg,2021-12-02,11705,36,,,,,,,,,
Baden-Wurttemberg,2021-12-03,10910,40,,,,,,,,,
Baden-Wurttemberg,2021-12-04,11130,60,,,,,,,,,
Baden-Wurttemberg,2021-12-05,6972,9,,,,,,,,,
Baden-Wurttemberg,2021-12-06,4598,14,,,,,,,,,
Baden-Wurttemberg,2021-12-07,4531,60,,,,,,,,,
Baden-Wurttemberg,2021-12-08,10584,53,,,,,,,,,
Baden-Wurttemberg,2021-12-09,11351,45,,,,,,,,,
Baden-Wurttemberg,2021-12-10,9208,57,,,,,,,,,
Baden-Wurttemberg,2021-12-11,7888,65,,,,,,,,,
Baden-Wurttemberg,2021-12-12,5976,18,,,,,,,,,
Baden-Wurttemberg,2021-12-13,2770,4,,,,,,,,,
Baden-Wurttemberg,2021-12-14,2885,69,,,,,,,,,
Baden-Wurttemberg,2021-12-15,8268,63,,,,,,,,,
Baden-Wurttemberg,2021-12-16,8543,47,,,,,,,,,
Baden-Wurttemberg,2021-12-17,7141,50,,,,,,,,,
Baden-Wurttemberg,2021-12-18,5786,54,,,,,,,,,
Baden-Wurttemberg,2021-12-19,4512,10,,,,,,,,,
Baden-Wurttemberg,2021-12-20,2087,,10.2,4.8,10,4,7,8,11,13,19
Baden-Wurttemberg,2021-12-21,1914.5,,57.4,17.3,56,32,46,52,61,67,87
Baden-Wurttemberg,2021-12-22,5855,,53.3,15.9,52,30.9,42,48,55.4,62,81
Baden-Wurttemberg,2021-12-23,5468.5,,38.3,12.8,37,20,30,34,40,45,60
Baden-Wurttemberg,2021-12-24,5372.5,,42,12.7,41,23,33,38,44,49,65
Baden-Wurttemberg,2021-12-25,4310.5,,50.1,16,49,28,40,45,52,59,76
Baden-Wurttemberg,2021-12-26,3270,,10.2,4.6,10,3,7,9,11,13,18
Baden-Wurttemberg,2021-12-27,1506,,8.3,4.3,8,3,5,7,9,11,15
Baden-Wurttemberg,2021-12-28,1358,,47,16.2,46,23,36.8,42,49,56,74
Baden-Wurttemberg,2021-12-29,4162,,43.1,15.1,41,22,32,38,45,52,69
Baden-Wurttemberg,2021-12-30,3669,,30.6,11.7,29.5,15,22,27,32,37,52
Baden-Wurttemberg,2021-12-31,3689.5,,33.6,12.9,32,15,25,30,35,41,56
Baden-Wurttemberg,2022-01-01,2951,,39.9,14.9,38,18,30,35,42,48,67
Baden-Wurttemberg,2022-01-02,2289,,8,4.3,7,2,5,6,8,10,15
Baden-Wurttemberg,2022-01-03,991.5,,6.5,3.8,6,1,4,5,7,8,13
Baden-Wurttemberg,2022-01-04,897.5,,37.6,17,35,15,26,32,38,46.2,67
Baden-Wurttemberg,2022-01-05,2751.5,,33.8,15.6,32,13,23,28,35,42,62
Baden-Wurttemberg,2022-01-06,2577.5,,25,13.1,23,8,16,20,26,31,47
Baden-Wurttemberg,2022-01-07,2421,,26.8,14.3,24,9,17,21,27,33.2,52
Baden-Wurttemberg,2022-01-08,2088.5,,30.7,16.6,28,10,20,24,31,39,59
Baden-Wurttemberg,2022-01-09,1444.5,,6.7,4.6,6,1,3.8,5,7,9,15
Baden-Wurttemberg,2022-01-10,656,,5.4,4.3,4,1,3,4,5,7,13
Baden-Wurttemberg,2022-01-11,611.5,,29.3,19.6,25,7,17,22,29,37,62
Baden-Wurttemberg,2022-01-12,1888,,26.8,19.4,22,6,15,19,27,34,58
Baden-Wurttemberg,2022-01-13,1822.5,,19.4,15.2,16,4,10,14,19,24,44
Baden-Wurttemberg,2022-01-14,1681.5,,21.3,17.2,17,4,11,15,20,27,50
Baden-Wurttemberg,2022-01-15,1390,,24.7,20.2,20,5.9,12,16,23.4,31,59
Baden-Wurttemberg,2022-01-16,1028,,5.2,5.2,4,0,2,3,5,7,14
Baden-Wurttemberg,2022-01-17,449,,4.3,5.4,3,0,1,2,4,6,12
Baden-Wurttemberg,2022-01-18,441.5,,23.5,24.5,17.5,3,10,14,22,30,62
Baden-Wurttemberg,2022-01-19,1266.5,,21.6,24.7,16,3,9,12,19,27,55
Bavaria,2021-10-25,2100,1,,,,,,,,,
Bavaria,2021-10-27,8232,47,,,,,,,,,
Bavaria,2021-10-28,6981,22,,,,,,,,,
Bavaria,2021-10-29,6371,26,,,,,,,,,
Bavaria,2021-10-30,5497,14,,,,,,,,,
Bavaria,2021-10-31,4497,7,,,,,,,,,
