region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Baden-Wurttemberg,2021-05-31,,estimate,0.955153810086443,0.981756846206968,0.113571907570044,0.851729927812088,0.903465501939921,0.93034488918249,0.980305899402196,1.03574471757003,1.20106357643992
Baden-Wurttemberg,2021-06-01,,estimate,0.952108510647221,0.976945439382706,0.104574081944547,0.855820679584091,0.903621543329454,0.929733041690457,0.976718002751408,1.02998237901625,1.1827806636919
Baden-Wurttemberg,2021-06-02,,estimate,0.94934804346142,0.972048530674499,0.0965696225883907,0.858155656164106,0.903564202277959,0.929045258441086,0.974025844161677,1.02153737980271,1.15901154435197
Baden-Wurttemberg,2021-06-03,,estimate,0.947173976837377,0.967077054606271,0.0894967250986481,0.860370622622766,0.903132109064064,0.927843429094783,0.96987639214452,1.01598529554126,1.14103397796232
Baden-Wurttemberg,2021-06-04,,estimate,0.945482576879059,0.962045042833277,0.0832688635447116,0.861745939995963,0.902717377040399,0.926398934175221,0.965126984782054,1.00645692219839,1.12165845126052
Baden-Wurttemberg,2021-06-05,,estimate,0.942117483723436,0.956971063478642,0.0777941900101429,0.861234282147466,0.901763530228736,0.923987672288388,0.961339913284513,0.997963906152749,1.10651769295613
Baden-Wurttemberg,2021-06-06,,estimate,0.939053039103438,0.951878942872573,0.0729923330072196,0.861370458884124,0.900770525953317,0.92234529850101,0.956867611984151,0.991593559555145,1.09223958474102
Baden-Wurttemberg,2021-06-07,,estimate,0.935306427344867,0.94679779457943,0.0688058109600794,0.856387864104328,0.898876196793091,0.919141116125377,0.95204457659186,0.985960489341413,1.07669486290375
Baden-Wurttemberg,2021-06-08,,estimate,0.932034570677594,0.94176154893962,0.0652050789285117,0.855015067492015,0.897651551473374,0.917096463569509,0.94707503460208,0.978126078851,1.06125864749573
Baden-Wurttemberg,2021-06-09,,estimate,0.928605541091859,0.936808145957056,0.0621844627710156,0.850012985494998,0.896540244857562,0.91523214580121,0.9435481015363,0.972199361755738,1.04853772398947
Baden-Wurttemberg,2021-06-10,,estimate,0.92550958456211,0.931978472919045,0.0597468613166379,0.846062892808621,0.894992704724182,0.912830425586814,0.938970952419983,0.966370767754061,1.03553235784682
Baden-Wurttemberg,2021-06-11,,estimate,0.922051356981527,0.927315116423781,0.0578812072022026,0.842133259862883,0.893055161827817,0.911178770640439,0.935936875681745,0.96008190396518,1.02549902030204
Baden-Wurttemberg,2021-06-12,,estimate,0.91958730859056,0.922861042449047,0.05654284362753,0.837538270282423,0.890952386457059,0.90835778992158,0.931736786646586,0.954619074065169,1.01593573693802
Baden-Wurttemberg,2021-06-13,,estimate,0.916589777757656,0.918658336833054,0.0556465695567809,0.832767716003613,0.888654388231576,0.905815253617236,0.929069409084001,0.951651503423656,1.00810584748463
Baden-Wurttemberg,2021-06-14,,estimate,0.914524147143059,0.914747089000664,0.0550755180830963,0.824110272339389,0.886712790052661,0.903698291115895,0.926287191812199,0.947562850017063,1.00037276295463
Baden-Wurttemberg,2021-06-15,,estimate,0.912865175396787,0.911164401084557,0.0547018489441527,0.818071289593703,0.885119363675162,0.902218455302856,0.923376403277445,0.943383616847359,0.994799084586223
Baden-Wurttemberg,2021-06-16,,estimate,0.91027207113145,0.907943401717468,0.0544111027568256,0.810675082618087,0.883061240119605,0.900462604763096,0.920904038196535,0.93881548223317,0.988061605248891
Baden-Wurttemberg,2021-06-17,,estimate,0.907798275704268,0.905112104938395,0.0541208857699799,0.804638582960642,0.881609631610347,0.89860057257495,0.918795338461712,0.935938912223222,0.984548086219426
Baden-Wurttemberg,2021-06-18,,estimate,0.906266592738474,0.902692046235419,0.0537861903294383,0.80189249738627,0.880502080850967,0.897831632521871,0.916187422825266,0.933545145487469,0.979061157688533
Baden-Wurttemberg,2021-06-19,,estimate,0.905263845236918,0.900696856282731,0.0533892314752302,0.801897328012494,0.87947779448162,0.896883595215442,0.91397213016788,0.931481395385107,0.974658909260202
Baden-Wurttemberg,2021-06-20,,estimate,0.904249233033473,0.89913118254356,0.0529205337661676,0.801601739772237,0.877469641485846,0.895367775677008,0.912283088953571,0.929545561917239,0.973414633924397
Baden-Wurttemberg,2021-06-21,,estimate,0.903273211742077,0.897990433241601,0.0523652662882823,0.80060908196086,0.876612192157778,0.894206487265932,0.911215434237097,0.928126911951801,0.969524436166343
Baden-Wurttemberg,2021-06-22,,estimate,0.902763100640126,0.897261553306768,0.0517076399669228,0.805738000183194,0.876085673672376,0.893016967311509,0.910429785960597,0.926545080452918,0.967386359172996
Baden-Wurttemberg,2021-06-23,,estimate,0.902289552512112,0.896924530536793,0.0509541301179118,0.808739951829909,0.87653353796549,0.893172686565282,0.910209132561871,0.925239094487227,0.965126595756932
Baden-Wurttemberg,2021-06-24,,estimate,0.901907430130143,0.896953891969856,0.0501603110530512,0.808296023220157,0.876621732016113,0.893086316853545,0.910125458461107,0.924518521066916,0.964845447575805
Baden-Wurttemberg,2021-06-25,,estimate,0.901781791330293,0.897319431813641,0.0494387448754895,0.813222592111632,0.876005985823399,0.893444478987283,0.909721194755712,0.924434331565526,0.964455621563639
Baden-Wurttemberg,2021-06-26,,estimate,0.902119115146233,0.897985893228529,0.0489342780478238,0.819265564695073,0.876213718683803,0.893753536015739,0.909937791408793,0.923942701094492,0.967830160557884
Baden-Wurttemberg,2021-06-27,,estimate,0.902429968741556,0.898912010423896,0.0487741129904676,0.820041728118034,0.876339557550696,0.893619538751273,0.910468840909283,0.924018044826125,0.96828698047942
