region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Baden-Wurttemberg,2022-01-17,4180,2,,,,,,,,,
Baden-Wurttemberg,2022-01-18,6812,27,,,,,,,,,
Baden-Wurttemberg,2022-01-19,15319,11,,,,,,,,,
Baden-Wurttemberg,2022-01-20,16893,17,,,,,,,,,
Baden-Wurttemberg,2022-01-21,17145,17,,,,,,,,,
Baden-Wurttemberg,2022-01-22,17307,19,,,,,,,,,
Baden-Wurttemberg,2022-01-23,13683,10,,,,,,,,,
Baden-Wurttemberg,2022-01-24,10383,0,,,,,,,,,
Baden-Wurttemberg,2022-01-25,11869,47,,,,,,,,,
Baden-Wurttemberg,2022-01-26,16083,14,,,,,,,,,
Baden-Wurttemberg,2022-01-27,27891,17,,,,,,,,,
Baden-Wurttemberg,2022-01-28,23751,14,,,,,,,,,
Baden-Wurttemberg,2022-01-29,25294,22,,,,,,,,,
Baden-Wurttemberg,2022-01-30,17273,8,,,,,,,,,
Baden-Wurttemberg,2022-01-31,11086,4,,,,,,,,,
Baden-Wurttemberg,2022-02-01,18467,16,,,,,,,,,
Baden-Wurttemberg,2022-02-02,29182,25,,,,,,,,,
Baden-Wurttemberg,2022-02-03,29183,26,,,,,,,,,
Baden-Wurttemberg,2022-02-04,34413,28,,,,,,,,,
Baden-Wurttemberg,2022-02-05,30902,11,,,,,,,,,
Baden-Wurttemberg,2022-02-06,22409,11,,,,,,,,,
Baden-Wurttemberg,2022-02-07,16144,6,,,,,,,,,
Baden-Wurttemberg,2022-02-08,19428,12,,,,,,,,,
Baden-Wurttemberg,2022-02-09,32347,34,,,,,,,,,
Baden-Wurttemberg,2022-02-10,32798,26,,,,,,,,,
Baden-Wurttemberg,2022-02-11,36640,27,,,,,,,,,
Baden-Wurttemberg,2022-02-12,32655,21,,,,,,,,,
Baden-Wurttemberg,2022-02-13,22476,5,,,,,,,,,
Baden-Wurttemberg,2022-02-14,15669,0,,,,,,,,,
Baden-Wurttemberg,2022-02-15,23871,26,,,,,,,,,
Baden-Wurttemberg,2022-02-16,31958,28,,,,,,,,,
Baden-Wurttemberg,2022-02-17,36427,37,,,,,,,,,
