region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Germany,2020-08-28,estimate,1368,1823,2189,862,1140,757,1541,453,3397
Germany,2020-08-29,estimate,1389,1924,2678,969,1254,738,1556,406,3571
Germany,2020-08-30,estimate,1414,2040,3306,887,1183,740,1582,0,3355
Germany,2020-08-31,estimate,1442,2171,4118,912,1211,738,1603,0,3530
Germany,2020-09-01,estimate,1462,2322,5182,919,1217,718,1614,0,3745
Germany,2020-09-02,estimate,1486,2499,6594,901,1214,705,1628,128,3971
Germany,2020-09-03,estimate,1518,2707,8505,945,1261,713,1656,353,4492
Germany,2020-09-04,estimate,1550,2951,11153,955,1279,716,1696,0,4410
Germany,2020-09-05,estimate,1576,3246,14912,929,1273,707,1721,0,4652
Germany,2020-09-06,estimate,1609,3609,20379,936,1286,724,1771,0,4963
Germany,2020-09-07,estimate,1640,4061,28472,948,1308,712,1800,0,5308
Germany,2020-09-08,estimate,1672,4632,40568,952,1332,708,1843,0,5631
Germany,2020-09-09,estimate,1703,5368,58684,955,1355,735,1917,0,5950
Germany,2020-09-10,estimate,1727,6325,85699,931,1345,698,1933,0,6316
Germany,2020-09-11,estimate,1762,7590,125658,939,1370,708,1986,0,6644
Germany,2020-09-12,estimate,1795,9274,184161,937,1384,625,1949,0,7052
Germany,2020-09-13,estimate,1829,11519,268874,912,1377,656,2057,0,7497
Germany,2020-09-14,estimate,1857,14545,390204,915,1391,616,2064,0,7952
Germany,2020-09-15,estimate,1896,18611,562229,919,1413,609,2097,0,8510
Germany,2020-09-16,estimate,1931,24076,803963,901,1412,601,2131,0,9011
Germany,2020-09-17,estimate,1971,31426,1141160,988,1509,627,2213,0,9602
Germany,2020-09-18,estimate,2012,41315,1608908,967,1505,657,2288,0,10283
Germany,2020-09-19,estimate,2042,54637,2255404,986,1538,576,2252,0,10879
Germany,2020-09-20,estimate,2071,72621,3147332,976,1543,583,2306,0,11485
Germany,2020-09-21,estimate,2110,96976,4377886,952,1536,658,2456,0,12214
Germany,2020-09-22,estimate,2156,130092,6078341,978,1579,565,2419,0,12786
Germany,2020-09-23,estimate,2200,175350,8434984,984,1603,505,2419,0,13532
Germany,2020-09-24,estimate,2243,237561,11714014,689,1328,509,2477,0,14360
Germany,2020-09-25,estimate,2288,323632,16298060,708,1357,640,2679,0,15222
Germany,2020-09-26,estimate,2332,443545,22740350,659,1325,631,2738,0,16319
Germany,2020-09-27,estimate,2382,611810,31844108,656,1341,451,2624,0,17368
Germany,2020-09-28,estimate,2424,849626,44781022,650,1352,520,2749,0,18447
Germany,2020-09-29,estimate based on partial data,2477,1188173,63268149,647,1350,452,2741,0,19725
Germany,2020-09-30,estimate based on partial data,2528,1673502,89832027,654,1370,462,2807,0,20889
Germany,2020-10-01,estimate based on partial data,2578,2374004,128206230,654,1380,400,2802,0,22485
Germany,2020-10-02,estimate based on partial data,2629,3391765,183934197,636,1379,454,2917,0,24038
Germany,2020-10-03,estimate based on partial data,2678,4880090,265291352,647,1390,414,2905,0,25749
Germany,2020-10-04,estimate based on partial data,2738,7070585,384697109,641,1381,442,2995,0,27319
Germany,2020-10-05,estimate based on partial data,2800,10315840,560919204,633,1390,463,3072,0,28997
Germany,2020-10-06,estimate based on partial data,2852,15157306,822540275,637,1404,412,3095,0,31098
Germany,2020-10-07,estimate based on partial data,2898,22434692,1213471707,630,1420,402,3144,0,33141
Germany,2020-10-08,estimate based on partial data,2943,33465122,1801863375,644,1468,373,3205,0,35417
Germany,2020-10-09,estimate based on partial data,3000,50340104,2694638984,649,1484,266,3174,0,38207
Germany,2020-10-10,forecast,3063,75925348,4030911687,638,1499,218,3207,0,40951
Germany,2020-10-11,forecast,3137,114867991,6035173883,533,1401,144,3226,0,43458
Germany,2020-10-12,forecast,3200,174346638,9046291508,541,1422,242,3436,0,46439
Germany,2020-10-13,forecast,3258,265528086,13579857135,525,1450,0,3259,0,49772
Germany,2020-10-14,forecast,3324,405866445,20424818429,614,1560,0,3325,0,52652
Germany,2020-10-15,forecast,3390,622778309,30796711878,523,1481,0,3393,0,56573
Germany,2020-10-16,forecast,3464,959548004,46583889747,471,1446,0,3465,0,59975
Germany,2020-10-17,forecast,3534,1484872433,70748355803,455,1446,0,3536,0,63660
Germany,2020-10-18,forecast,3603,2308381552,107987681724,466,1460,0,3604,0,66935
Germany,2020-10-19,forecast,3669,3605937017,165838105728,563,1560,0,3678,0,70732
Germany,2020-10-20,forecast,3748,5661226226,256538033835,555,1569,0,3753,0,76826
Germany,2020-10-21,forecast,3816,8934176972,400188002354,541,1566,0,3817,0,81591
Germany,2020-10-22,forecast,3881,14174562061,630166198139,533,1577,0,3882,0,87082
Germany,2020-10-23,forecast,3960,22610451310,1002389168166,534,1596,0,3963,0,92636
Germany,2020-10-24,forecast,4030,36263162075,1611238390695,525,1602,0,4037,0,98658
Germany,2020-10-25,forecast,4112,58474735469,2616930471899,436,1534,0,4113,0,105341
Germany,2020-10-26,forecast,4193,94794648384,4292608514209,407,1511,0,4193,0,111464
Germany,2020-10-27,forecast,4269,154473746221,7105341501507,468,1569,0,4269,0,118124
Germany,2020-10-28,forecast,4342,252990594063,11855659291523,463,1579,0,4345,0,126164
Germany,2020-10-29,forecast,4424,416331733296,19917870567410,464,1589,0,4424,0,135829
Germany,2020-10-30,forecast,4509,688258403794,33654174475524,454,1591,0,4510,0,146233
Germany,2020-10-31,forecast,4599,1142669037345,57128323644547,439,1589,0,4600,0,157310
Germany,2020-11-01,forecast,4701,1904674620008,97336328840128,440,1609,0,4703,0,169494
Germany,2020-11-02,forecast,4804,3186568304383,166328962642090,432,1589,0,4806,0,180418
Germany,2020-11-03,forecast,4901,5349258120445,284868367319890,414,1587,0,4902,0,190993
Germany,2020-11-04,forecast,5007,9007536080072,488744340015560,411,1599,0,5010,0,204262
Germany,2020-11-05,forecast,5107,15210159156584,839653192032603,395,1603,0,5108,0,217342
Germany,2020-11-06,forecast,5198,25748889646978,1443980043814520,391,1617,0,5198,0,232089
Germany,2020-11-07,forecast,5290,43688517659383,2485182333707400,359,1624,0,5290,0,248307
Germany,2020-11-08,forecast,5404,74276726426180,4279625663558170,239,1532,0,5404,0,263353
Germany,2020-11-09,forecast,5513,126509051191744,7373028457472480,0,1311,0,5521,0,281663
Germany,2020-11-10,forecast,5633,215815585521113,12706574320680500,351,1670,0,5634,0,300966
Poland,2020-08-28,estimate,904,910,92,891,928,859,958,787,1043
Poland,2020-08-29,estimate,922,928,104,907,947,874,980,782,1055
Poland,2020-08-30,estimate,939,947,118,926,968,879,991,793,1084
Poland,2020-08-31,estimate,957,966,135,941,985,897,1016,808,1120
Poland,2020-09-01,estimate,976,987,156,954,1002,915,1041,812,1146
Poland,2020-09-02,estimate,994,1008,183,971,1023,928,1063,824,1180
Poland,2020-09-03,estimate,1014,1030,218,992,1046,936,1078,833,1213
Poland,2020-09-04,estimate,1034,1053,261,998,1056,947,1098,834,1243
