forecaster_id,location,location_name,inc,type,forecast_date,forecast_week,expert,leaderboard,name_board,assigned_forecast_type,forecast_type,distribution,median,lower_90,upper_90,width,horizon,target_end_date,assigned_baseline_model,chosen_baseline_model,forecast_duration,quantile,value,target
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.55,128965.483370314,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.6,132639.598470179,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.65,136547.12649488,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.7,140789.71782878,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.75,145516.14556249,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.8,150966.200326724,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.85,157577.066100201,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.9,166307.859473541,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.95,180145.903834165,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.975,193077.445044075,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,125449,89156,186570,0.22,1,2020-11-28,zero,constant,,0.99,209284.76441755,1 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.01,69386.5190842649,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.025,75487.0330424704,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.05,81161.1168513008,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.1,88234.2976871846,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.15,93351.5926201942,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.2,97629.5024014312,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.25,101455.468439343,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.3,105018.916622885,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.35,108432.613130424,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.4,111774.424843738,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.45,115105.661293877,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.5,118481,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.55,121955.316560496,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.6,125589.976245684,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.65,129460.565006538,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.7,133668.750472912,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.75,138363.634577202,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.8,143785.915278763,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.85,150375.017361657,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.9,159096.266746156,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.95,172961.485814928,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.975,185962.367246599,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,118481,89156,186570,0.23,2,2020-12-05,zero,constant,,0.99,202312.315796563,2 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.01,61833.8317725092,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.025,67765.0534845664,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.05,73319.3249575004,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.1,80290.3734525643,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.15,85364.4105371947,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.2,89624.8221442949,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.25,93448.9394809774,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.3,97021.9745589036,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.35,100454.762950189,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.4,103824.383028754,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.45,107192.071515091,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.5,110613,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.55,114143.104019381,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.6,117845.494594574,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.65,121798.463404537,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.7,126107.88251451,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.75,130929.637478557,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.8,136516.151176305,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.85,143329.470583867,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.9,152387.33166721,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.95,166876.001328329,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.975,180553.768348853,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,110613,89156,186570,0.25,3,2020-12-12,zero,constant,,0.99,197872.837866724,3 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.01,51083.4080024124,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.025,57018.4508574381,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.05,62671.5766559336,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.1,69888.3270573722,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.15,75221.2742511507,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.2,79748.484631513,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.25,83848.9683782069,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.3,87710.7050416763,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.35,91447.7682184626,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.4,95140.997845511,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.45,98856.1443508382,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.5,102654,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.55,106597.761678844,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.6,110760.281630757,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.65,115233.470660824,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.7,120143.187892435,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.75,125676.486184878,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.8,132138.482187986,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.85,140091.268340071,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.9,150781.169899079,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.95,168143.906349328,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.975,184814.6268012,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,102654,89156,186570,0.3,4,2020-12-19,zero,constant,,0.99,206287.014278734,4 wk ahead inc case
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.01,1252.97576720784,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.025,1328.62258902249,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.05,1397.32600726301,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.1,1480.95736259784,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.15,1540.19287707397,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.2,1588.95663809901,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.25,1632.02020295007,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.3,1671.68636064791,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.35,1709.30306161542,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.4,1745.78002106468,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.45,1781.81263470676,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.5,1818,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.55,1854.92230530958,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.6,1893.20759781885,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.65,1933.60912656203,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.7,1977.11967854964,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.75,2025.17345926576,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.8,2080.05927962527,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.85,2145.91565069371,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.9,2231.74824844538,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.95,2365.3206072317,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.975,2487.63194853678,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,1818,1149,1975,0.16,1,2020-11-28,zero,constant,1.28975571791331,0.99,2637.81957041772,1 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,2134,1149,1975,0.24,2,2020-12-05,zero,constant,1.28975571791331,0.01,1221.00545541722,2 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,2134,1149,1975,0.24,2,2020-12-05,zero,constant,1.28975571791331,0.025,1333.2329692951,2 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,2134,1149,1975,0.24,2,2020-12-05,zero,constant,1.28975571791331,0.05,1437.9712735225,2 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,2134,1149,1975,0.24,2,2020-12-05,zero,constant,1.28975571791331,0.1,1568.98007915787,2 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,2134,1149,1975,0.24,2,2020-12-05,zero,constant,1.28975571791331,0.15,1664.0495829501,2 wk ahead inc death
515822,GM,Germany,incident,quantile,2020-11-23T00:00:00Z,48,TRUE,yes,seabbs,distribution,distribution,log-normal,2134,1149,1975,0.24,2,2020-12-05,zero,constant,1.28975571791331,0.2,1743.69958932514,2 wk ahead inc death
