Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,38569 (21642 -- 72234),,0.78 (0.62 -- 0.98),-0.066 (-0.13 -- 0.01),-11 (69 -- -5.2)
Poland,38007 (21149 -- 83900),,1 (0.83 -- 1.4),0.015 (-0.056 -- 0.13),45 (5.3 -- -12)
