Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,104612 (71594 -- 153141),Unsure,1.1 (0.9 -- 1.2),0.016 (-0.027 -- 0.056),45 (12 -- -26)
Poland,34006 (18427 -- 62177),Unsure,0.98 (0.74 -- 1.2),-0.0057 (-0.076 -- 0.056),-120 (12 -- -9.2)
