forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
89444,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8
89444,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8
89444,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8
89444,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8
89444,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,1324.09,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Poland,deaths,PL,3.21822489102681,8
89444,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,1279.98,0.097,2,2021-03-06,2021-02-22T00:00:00Z,Poland,deaths,PL,3.21822489102681,8
89444,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,1279.98,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Poland,deaths,PL,3.21822489102681,8
89444,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,1315.91,0.17,4,2021-03-20,2021-02-22T00:00:00Z,Poland,deaths,PL,3.21822489102681,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,47409.29,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,cases,GM,,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,42059.83,0.12,2,2021-03-06,2021-02-22T00:00:00Z,Germany,cases,GM,,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,39547.37,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,cases,GM,,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,37781.55,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,cases,GM,,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,2527.71,0.1,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,43.8269352912903,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,2155.25,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,43.8269352912903,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,1923.47,0.12,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,43.8269352912903,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,1823.5,0.14,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,43.8269352912903,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,51048.69,0.14,1,2021-02-27,2021-02-22T00:00:00Z,Poland,cases,PL,38.2371926307678,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,51907.66,0.15,2,2021-03-06,2021-02-22T00:00:00Z,Poland,cases,PL,38.2371926307678,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,46185,0.16,3,2021-03-13,2021-02-22T00:00:00Z,Poland,cases,PL,38.2371926307678,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,43203.19,0.17,4,2021-03-20,2021-02-22T00:00:00Z,Poland,cases,PL,38.2371926307678,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,1283.15,0.06,1,2021-02-27,2021-02-22T00:00:00Z,Poland,deaths,PL,52.7552962303162,8
860201,2021-02-22T00:00:00Z,TRUE,anonymous,log-normal,1212.43,0.097,2,2021-03-06,2021-02-22T00:00:00Z,Poland,deaths,PL,52.7552962303162,8
