Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,33659 (25963 -- 43559),Increasing,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.09),9.2 (7.4 -- 12.5)
Poland,31945 (23871 -- 43382),Increasing,1.2 (1.1 -- 1.3),0.06 (0.04 -- 0.09),11.2 (8.2 -- 17.5)
