Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,119003 (72914 -- 201206),Unsure,1.1 (1 -- 1.3),0.03 (-0.01 -- 0.08),21.8 (8.6 -- -69.6)
Poland,26623 (15828 -- 48052),Unsure,0.8 (0.7 -- 1),-0.06 (-0.1 -- -0.01),-11.4 (-62.4 -- -6.9)
