region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,49633 (20685 -- 107738),49633,54671,28295,20685,35418,44005,55521,67023,107738,New confirmed cases by infection date,Stable,0.57
Germany,33368 (22345 -- 50926),33368,34589,9111,22345,27862,31373,35761,39934,50926,New confirmed cases by infection date,Likely decreasing,0.65
Poland,0.97 (0.69 -- 1.3),0.97,0.98,0.18,0.69,0.86,0.93,1,1.1,1.3,Effective reproduction no.,Stable,0.57
Germany,0.96 (0.79 -- 1.2),0.96,0.97,0.12,0.79,0.89,0.93,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.65
