Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,22881 (15558 -- 34858),Unsure,1.1 (0.9 -- 1.3),0.01 (-0.04 -- 0.08),50.2 (9.2 -- -18.6)
Poland,33180 (20279 -- 52876),Unsure,1.1 (0.9 -- 1.4),0.03 (-0.04 -- 0.1),23 (7 -- -18.1)
