Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,22386 (16923 -- 30333),Increasing,1.3 (1.3 -- 1.4),0.09 (0.07 -- 0.11),7.9 (6.3 -- 10.2)
Poland,23058 (16783 -- 31134),Increasing,1.3 (1.2 -- 1.4),0.08 (0.05 -- 0.1),8.8 (6.8 -- 12.9)
