forecaster_id,location,location_name,inc,type,forecast_date,forecast_time,forecast_week,expert,leaderboard,name_board,median,width,distribution,horizon,target_end_date,zero_baseline,quantile,value,target
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,139681,0.15,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.85,163175.492004293,1 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,139681,0.15,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.9,169286.743817609,1 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,139681,0.15,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.95,178768.074997568,1 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,139681,0.15,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.975,187420.704938938,1 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,139681,0.15,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.99,198009.187749432,1 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.01,96798.8487279206,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.025,103397.853328784,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.05,109432.078090062,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.1,116827.493988967,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.15,122097.475853647,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.2,126454.921918426,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.25,130316.950404782,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.3,133885.589553393,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.35,137279.642871972,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.4,140579.791649397,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.45,143848.21422857,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.5,147139,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.55,150505.068395211,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.6,154004.249593671,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.65,157706.451357764,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.7,161704.373063735,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.75,166132.534975324,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.8,171206.347626121,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.85,177316.403714609,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.9,185314.985212681,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.95,197838.565243933,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.975,209384.282400503,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.18,log-normal,2,2020-11-21T00:00:00Z,FALSE,0.99,223658.500132092,2 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.01,92398.2596417614,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.025,99423.1437755238,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.05,105890.653703333,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.1,113871.133957395,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.15,119592.608806939,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.2,124344.193148332,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.25,128570.805506068,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.3,132488.734039046,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.35,136225.775733002,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.4,139869.283561704,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.45,143487.144936305,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.5,147139,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.55,150883.797504024,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.6,154786.560492025,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.65,158926.496872611,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.7,163409.254968196,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.75,168388.812964062,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.8,174112.556226679,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.85,181030.295575789,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.9,190126.194133628,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.95,204455.110662128,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.975,217754.986403174,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,147139,0.2,log-normal,3,2020-11-28T00:00:00Z,FALSE,0.99,234310.531442249,3 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.01,86654.5912207271,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.025,93928.5565188054,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.05,100671.096724041,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.1,109047.676800952,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.15,115089.626670653,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.2,120129.444008525,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.25,124628.683911511,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.3,128812.572317136,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.35,132814.846967936,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.4,136727.537767737,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.45,140622.787085241,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.5,144564.609596959,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.55,148616.926040962,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.6,152850.893749164,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.65,157353.841268714,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.7,162242.908219145,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.75,167689.537368138,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.8,173970.058052031,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.85,181588.271267286,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.9,191649.441427978,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.95,207596.09290052,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.975,222498.110505265,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:12:37.843972Z,46,TRUE,yes,nib,144564.609596959,0.22,log-normal,4,2020-12-05T00:00:00Z,FALSE,0.99,241175.061280796,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.01,782.937553106771,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.025,830.206414262679,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.05,873.136602998231,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.1,925.39469962109,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.15,962.408750470861,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.2,992.879395423801,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.25,1019.78820162337,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.3,1044.57409554237,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.35,1068.0793608334,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.4,1090.87244440565,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.45,1113.38787295208,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.5,1136,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.55,1159.07136349378,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.6,1182.99440655787,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.65,1208.23980625658,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.7,1235.42791794961,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.75,1265.45492284153,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.8,1299.75101301117,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.85,1340.90218877231,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.9,1394.53575920459,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.95,1478.00011540991,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.975,1554.4278842342,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-08T00:00:00Z,2020-11-08T23:14:25.500817Z,46,TRUE,yes,nib,1136,0.16,log-normal,1,2020-11-14T00:00:00Z,FALSE,0.99,1648.27449504649,1 wk ahead inc death
