location,location_name,inc,type,forecast_date,forecast_time,forecast_week,expert,median,shape_log_normal,horizon,target_end_date,zero_baseline,quantile,value,target,forecaster_id,board_name
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,1400,0.3,2,2020-10-31T00:00:00Z,FALSE,0.95,2293.15437186139,2 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,1400,0.3,2,2020-10-31T00:00:00Z,FALSE,0.975,2520.51042844585,2 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,1400,0.3,2,2020-10-31T00:00:00Z,FALSE,0.99,2813.35184201519,2 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.01,1194.30493897744,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.025,1333.06332006402,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.05,1465.23061911119,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.1,1633.9546918551,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.15,1758.63637269626,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.2,1864.48032337396,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.25,1960.34761536517,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.3,2050.63311804726,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.35,2138.00381596733,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.4,2224.34970706671,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.45,2311.20800399411,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.5,2400,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.55,2492.20320717385,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.6,2589.52087511267,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.65,2694.10183320647,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.7,2808.88860581997,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.75,2938.2543967474,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.8,3089.33268310212,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.85,3275.26490946452,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.9,3525.18954700049,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.95,3931.12178033381,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.975,4320.87502019289,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,2400,0.3,3,2020-11-07T00:00:00Z,FALSE,0.99,4822.88887202603,3 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.01,1980.55569047091,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.025,2210.66333910616,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.05,2429.84077669273,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.1,2709.6415306597,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.15,2916.40531805462,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.2,3091.92986959516,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.25,3250.90979548057,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.3,3400.63325409503,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.35,3545.52299481249,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.4,3688.71326421896,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.45,3832.75327329023,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.5,3980,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.55,4132.90365189663,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.6,4294.28878456184,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.65,4467.71887340072,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.7,4658.07360465144,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.75,4872.60520793944,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.8,5123.14336614435,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.85,5431.48097486199,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.9,5845.93933210915,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.95,6519.11028572022,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.975,7165.4510751532,4 wk ahead inc death,215393,seb
PL,Poland,incident,quantile,2020-10-18T00:00:00Z,2020-10-18T21:43:19.310080Z,43,TRUE,3980,0.3,4,2020-11-14T00:00:00Z,FALSE,0.99,7997.95737944316,4 wk ahead inc death,215393,seb
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.01,29285.2210339864,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.025,31859.9992768611,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.05,34254.7987379086,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.1,37240.1000172631,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.15,39399.9015923686,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.2,41205.4329140197,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.25,42820.2172059467,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.3,44324.2034135768,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.35,45764.9855436735,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.4,47175.4280326462,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.45,48581.4071341533,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.5,50006,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.55,51472.3673831598,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.6,53006.4090625642,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.65,54640.0267867162,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.7,56416.1303175062,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.75,58397.6495021779,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.8,60686.1731368729,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.85,63467.1645089678,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.9,67148.0483360898,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.95,72999.9920633798,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.975,78487.1341103925,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,50006,0.23,1,2020-10-24T00:00:00Z,FALSE,0.99,85387.7808570396,1 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.01,34330.0502928929,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.025,37485.4630542203,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.05,40430.3075966963,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.1,44113.7791703243,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.15,46786.7736537047,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.2,49026.2302528154,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.25,51032.7213544305,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.3,52904.5019978468,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.35,54700.2155652671,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.4,56460.498806213,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.45,58217.4908104632,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.5,60000,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.55,61837.0862413224,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.6,63761.3920549327,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.65,65813.2689752303,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.7,68047.1389778231,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.75,70542.975260861,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.8,73430.0798049482,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.85,76944.8226254205,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.9,81607.1546738338,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.95,89042.1125634516,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.975,96037.2290130934,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,60000,0.24,2,2020-10-31T00:00:00Z,FALSE,0.99,104864.396331668,2 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.01,39134.091174331,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.025,42887.9095064826,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.05,46403.1593300495,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.1,50815.074936221,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.15,54026.3886167706,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.2,56722.7658506099,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.25,59143.0162576307,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.3,61404.3588996827,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.35,63576.9406407104,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.4,65709.5437092473,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.45,67840.9242899612,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.5,70006.0000000001,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.55,72240.1719506821,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.6,74583.382555285,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.65,77085.1819324857,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.7,79812.57558615,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.75,82864.2221196775,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.8,86399.8777652574,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.85,90711.9680118451,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.9,96444.609048617,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.95,105614.361322729,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.975,114270.900409805,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,70006,0.25,3,2020-11-07T00:00:00Z,FALSE,0.99,125231.987991447,3 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,80006,0.27,4,2020-11-14T00:00:00Z,FALSE,0.01,42690.9820990422,4 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,80006,0.27,4,2020-11-14T00:00:00Z,FALSE,0.025,47130.0761197276,4 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,80006,0.27,4,2020-11-14T00:00:00Z,FALSE,0.05,51315.4128558235,4 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,80006,0.27,4,2020-11-14T00:00:00Z,FALSE,0.1,56604.1729296929,4 wk ahead inc case,515822,seabbs
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T11:42:22.430114Z,43,TRUE,80006,0.27,4,2020-11-14T00:00:00Z,FALSE,0.15,60477.0900643387,4 wk ahead inc case,515822,seabbs
