forecaster_id,location,location_name,inc,type,forecast_date,forecast_week,expert,leaderboard,board_name,assigned_forecast_type,forecast_type,distribution,median,lower_90,upper_90,width,horizon,target_end_date,assigned_baseline_model,chosen_baseline_model,submission_date,forecast_duration,quantile,value,target
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.01,127978.686544311,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.025,133241.859137617,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.05,137941.282552657,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.1,143565.493620545,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.15,147489.108442053,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.2,150683.810189381,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.25,153479.672616253,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.3,156034.62666641,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.35,158440.123704998,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.4,160756.986405378,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.45,163030.81901935,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.5,165300,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.55,167600.765084526,1 wk ahead inc case
600717,GM,Germany,incident,quantile,2020-12-24T00:00:00Z,52,TRUE,yes,JochemKoenig,distribution,distribution,log-normal,165300,145424.398188026,200420.29843105,0.11,1,2021-01-02,zero,constant,2020-12-28T00:00:00Z,,0.6,169971.399756757,1 wk ahead inc case
