forecaster_id,location,location_name,inc,type,forecast_week,expert,leaderboard,forecast_type,distribution,median,lower_90,upper_90,width,horizon,target_end_date,assigned_baseline_model,chosen_baseline_model,forecast_duration,quantile,value,target,board_name
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.15,52849.7656932217,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.2,57132.7862128208,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.25,61082.8252746256,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.3,64862.2914607044,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.35,68572.970984037,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.4,72290.1435975304,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.45,76078.225659705,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.5,80000,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.55,84123.9388077602,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.6,88532.1245954564,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.65,93331.2339856156,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.7,98670.5812556333,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.75,104775.769149935,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.8,112019.742502315,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.85,121097.982480192,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.9,133572.881924415,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.95,154465.085264229,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.975,175214.726176688,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,80000,,,0.4,4,2020-12-12,zero,constant,,0.99,202870.082056262,4 wk ahead inc case,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.01,888.129223269787,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.025,948.675075906858,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.05,1004.03907476321,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.1,1071.8919993007,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.15,1120.24407126882,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.2,1160.22362928846,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.25,1195.65773212035,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.3,1228.39998842646,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.35,1259.54042012765,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.4,1289.81927787117,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.45,1319.80704781581,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.5,1350,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.55,1380.88367009111,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.6,1412.988649858,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.65,1446.95634286615,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.7,1483.63726568784,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.75,1524.26564144576,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.8,1570.81786130981,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.85,1626.87761242582,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.9,1700.26458000339,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.95,1815.1683991281,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.975,1921.1003285375,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1350,,,0.18,1,2020-11-21,zero,constant,,0.99,2052.06624469599,1 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.01,573.459923778322,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.025,635.413229978936,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.05,694.02393142948,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.1,768.338983424916,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.15,822.924212638799,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.2,869.059431309023,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.25,910.695259051836,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.3,949.782788937647,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.35,987.499241024644,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.4,1024.67244014473,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.45,1061.96928726091,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.5,1100,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.55,1139.39264959432,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.6,1180.86517465923,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.65,1225.31739745388,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.7,1273.97549639051,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.75,1328.65520927361,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.8,1392.30984258169,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.85,1470.36626388717,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.9,1574.82572940182,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.95,1743.45572998868,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.975,1904.27259445025,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1100,,,0.28,2,2020-11-28,zero,constant,,0.99,2109.99923417096,2 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.01,442.983942880072,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.025,503.592739259807,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.05,562.311805191238,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.1,638.557822348792,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.15,695.759178570784,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.2,744.853717858049,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.25,789.72427568002,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.3,832.318432971,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.35,873.836350156381,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.4,915.146162435091,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.45,956.971688655103,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.5,1000,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.55,1044.962993007,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.6,1092.72162311114,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.65,1144.3790359843,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.7,1201.46323857139,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.75,1266.26473415537,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.8,1342.54549051009,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.85,1437.27891891298,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.9,1566.0288935491,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.95,1778.37276537331,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.975,1985.73156846904,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,1000,,,0.35,3,2020-12-05,zero,constant,,0.99,2257.41816621721,3 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.01,298.383569902718,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.025,351.866751283671,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.05,405.472160866872,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.1,477.487578031791,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.15,533.170534000148,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.2,582.021154131895,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.25,627.482612774486,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.3,671.326844360983,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.35,714.685181117162,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.4,758.414563037063,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.45,803.268270453235,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.5,850,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.55,899.450440874926,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.6,952.6452091146,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.65,1010.9346312045,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.7,1076.22688719938,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.75,1151.42632686727,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.8,1241.3638144779,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.85,1355.10114292963,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.9,1513.12836865443,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.95,1781.87325723015,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.975,2053.33410265163,4 wk ahead inc death,seb
215393,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,850,,,0.45,4,2020-12-12,zero,constant,,0.99,2421.3799715432,4 wk ahead inc death,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.01,110412.144795854,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.025,118372.102511444,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.05,125675.607309544,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.1,134657.084709702,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.15,141076.724399919,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.2,146396.427175485,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.25,151119.84213087,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.3,155491.354756838,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.35,159655.016807231,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.4,163708.970530448,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.45,167729.166628874,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.5,171782,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.55,175932.761827246,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.6,180253.137188421,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.65,184830.117550454,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.7,189779.39686838,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.75,195269.232073742,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.8,201569.50612345,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.85,209170.262844698,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.9,219142.242590627,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.95,234803.365233145,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.975,249290.625898506,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,171782,,,0.19,1,2020-11-21,zero,constant,,0.99,267262.768770234,1 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.01,88685.96325664,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.025,96837.4462234023,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.05,104444.961291465,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.1,113960.596190004,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.15,120865.831938737,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.2,126651.094819773,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.25,131834.530165612,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.3,136669.963494438,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.35,141308.890210273,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.4,145856.288582717,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.45,150395.184593696,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.5,155000,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.55,159745.806123416,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.6,164716.929475243,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.65,170017.611519345,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.7,175788.442359376,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.75,182236.019423891,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.8,189694.372829449,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.85,198774.12511567,2 wk ahead inc case,seb
215393,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,155000,,,0.24,2,2020-11-28,zero,constant,,0.9,210818.482907404,2 wk ahead inc case,seb
