forecaster_id,location,location_name,inc,type,forecast_date,forecast_week,expert,leaderboard,board_name,assigned_forecast_type,forecast_type,distribution,median,lower_90,upper_90,width,horizon,target_end_date,assigned_baseline_model,chosen_baseline_model,submission_date,forecast_duration,quantile,value,target
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,134260,95901,171505,0.1,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,,0.975,163330.314067488,1 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,134260,95901,171505,0.1,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,,0.99,169425.449805761,1 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.01,97617.6746175025,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.025,103132.663316454,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.05,108124.43139673,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.1,114180.212963547,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.15,118456.492599339,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.2,121969.079450912,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.25,125065.460970905,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.3,127913.041992414,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.35,130609.594714116,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.4,133220.90430935,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.45,135797.057703455,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.5,138381,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.55,141014.109472217,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.6,143740.963629354,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.65,146614.811897356,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.7,149705.619245109,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.75,153114.225241251,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.8,157001.276448159,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.85,161656.83062869,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.9,167711.205505577,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.95,177104.294687455,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.975,185676.395287513,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,138381,95901,171505,0.15,2,2021-01-16,constant,constant,2021-01-04T00:00:00Z,,0.99,196166.331927421,2 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.01,89095.1595410697,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.025,95868.9145347428,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.05,102105.220619789,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.1,109800.410596383,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.15,115317.351245555,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.2,119899.07352702,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.25,123974.590790989,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.3,127752.45921697,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.35,131355.907238887,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.4,134869.165091859,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.45,138357.693313248,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.5,141879,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.55,145489.926573332,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.6,149253.171599971,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.65,153245.111423818,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.7,157567.617597188,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.75,162369.163814679,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.8,167888.291784537,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.85,174558.732259954,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.9,183329.465998036,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.95,197146.145111983,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.975,209970.570113266,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,141879,95901,171505,0.2,3,2021-01-23,constant,constant,2021-01-04T00:00:00Z,,0.99,225934.279086407,3 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.01,80499.1933745277,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.025,88220.8329666315,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.05,95451.734894225,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.1,104527.086764572,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.15,111132.789189224,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.2,116679.262503005,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.25,121657.740338651,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.3,126309.343408151,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.35,130778.364469963,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.4,135165.149026694,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.45,139549.418914483,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.5,144003,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.55,148598.712701969,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.6,153418.718939929,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.65,158564.94377373,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.7,164175.21815462,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.75,170452.483757105,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.8,177725.360652378,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.85,186595.370819783,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.9,198387.46731463,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.95,217249.733930762,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.975,235056.316197371,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,144003,95901,171505,0.25,4,2021-01-30,constant,constant,2021-01-04T00:00:00Z,,0.99,257603.376378201,4 wk ahead inc case
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.01,3426.25826968449,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.025,3619.82747434994,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.05,3795.03228979352,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.1,4007.58264764634,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.15,4157.67471368893,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.2,4280.96211830438,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.25,4389.64123641024,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.3,4489.58776824242,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.35,4584.23339567182,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.4,4675.88709599233,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.45,4766.30685762988,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.5,4857,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.55,4949.41884873328,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.6,5045.12801864253,1 wk ahead inc death
253412,GM,Germany,incident,quantile,2021-01-04T00:00:00Z,1,TRUE,yes,BQuilty,distribution,distribution,log-normal,4857,3352,6143,0.15,1,2021-01-09,constant,constant,2021-01-04T00:00:00Z,56.7728004455567,0.65,5145.99649796906,1 wk ahead inc death
