forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
996366,2021-01-13,TRUE,yes,log-normal,0.92,0.03,1,2020-12-26,2021-01-11,Germany,case,,2
996366,2021-01-13,TRUE,yes,log-normal,1.09,0.04,2,2021-01-02,2021-01-11,Germany,case,,2
996366,2021-01-13,TRUE,yes,log-normal,1.22,0.08,3,2021-01-09,2021-01-11,Germany,case,,2
996366,2021-01-13,TRUE,yes,log-normal,1.25,0.09,4,2021-01-16,2021-01-11,Germany,case,,2
996366,2021-01-13,TRUE,yes,log-normal,1.2,0.11,5,2021-01-23,2021-01-11,Germany,case,,2
996366,2021-01-13,TRUE,yes,log-normal,1.15,0.13,6,2021-01-30,2021-01-11,Germany,case,,2
996366,2021-01-13,TRUE,yes,log-normal,1.09,0.16,7,2021-02-06,2021-01-11,Germany,case,,2
996366,2021-01-13,TRUE,yes,log-normal,0.92,0.03,1,2020-12-26,2021-01-11,Germany,death,55.7487711906433,2
996366,2021-01-13,TRUE,yes,log-normal,1.09,0.04,2,2021-01-02,2021-01-11,Germany,death,55.7487711906433,2
996366,2021-01-13,TRUE,yes,log-normal,1.22,0.08,3,2021-01-09,2021-01-11,Germany,death,55.7487711906433,2
996366,2021-01-13,TRUE,yes,log-normal,1.25,0.09,4,2021-01-16,2021-01-11,Germany,death,55.7487711906433,2
996366,2021-01-13,TRUE,yes,log-normal,1.2,0.11,5,2021-01-23,2021-01-11,Germany,death,55.7487711906433,2
996366,2021-01-13,TRUE,yes,log-normal,1.15,0.13,6,2021-01-30,2021-01-11,Germany,death,55.7487711906433,2
996366,2021-01-13,TRUE,yes,log-normal,1.09,0.16,7,2021-02-06,2021-01-11,Germany,death,55.7487711906433,2
996366,2021-01-13,TRUE,yes,log-normal,1.01,0.03,1,2020-12-26,2021-01-11,Poland,case,62.7479567527771,2
996366,2021-01-13,TRUE,yes,log-normal,1.05,0.04,2,2021-01-02,2021-01-11,Poland,case,62.7479567527771,2
996366,2021-01-13,TRUE,yes,log-normal,1.09,0.08,3,2021-01-09,2021-01-11,Poland,case,62.7479567527771,2
996366,2021-01-13,TRUE,yes,log-normal,1.12,0.09,4,2021-01-16,2021-01-11,Poland,case,62.7479567527771,2
996366,2021-01-13,TRUE,yes,log-normal,1.2,0.11,5,2021-01-23,2021-01-11,Poland,case,62.7479567527771,2
996366,2021-01-13,TRUE,yes,log-normal,1.15,0.13,6,2021-01-30,2021-01-11,Poland,case,62.7479567527771,2
996366,2021-01-13,TRUE,yes,log-normal,1.06,0.16,7,2021-02-06,2021-01-11,Poland,case,62.7479567527771,2
996366,2021-01-13,TRUE,yes,log-normal,1.01,0.04,1,2020-12-26,2021-01-11,Poland,case,608.228127479553,2
996366,2021-01-13,TRUE,yes,log-normal,1.05,0.05,2,2021-01-02,2021-01-11,Poland,case,608.228127479553,2
996366,2021-01-13,TRUE,yes,log-normal,1.07,0.07,3,2021-01-09,2021-01-11,Poland,case,608.228127479553,2
996366,2021-01-13,TRUE,yes,log-normal,1.07,0.08,4,2021-01-16,2021-01-11,Poland,case,608.228127479553,2
996366,2021-01-13,TRUE,yes,log-normal,1.07,0.09,5,2021-01-23,2021-01-11,Poland,case,608.228127479553,2
996366,2021-01-13,TRUE,yes,log-normal,1.07,0.1,6,2021-01-30,2021-01-11,Poland,case,608.228127479553,2
996366,2021-01-13,TRUE,yes,log-normal,1.07,0.12,7,2021-02-06,2021-01-11,Poland,case,608.228127479553,2
996366,2021-01-13,TRUE,yes,log-normal,1.06,0.05,1,2020-12-26,2021-01-11,Poland,death,65.6169896125794,2
996366,2021-01-13,TRUE,yes,log-normal,1.12,0.06,2,2021-01-02,2021-01-11,Poland,death,65.6169896125794,2
996366,2021-01-13,TRUE,yes,log-normal,1.13,0.08,3,2021-01-09,2021-01-11,Poland,death,65.6169896125794,2
996366,2021-01-13,TRUE,yes,log-normal,1.14,0.1,4,2021-01-16,2021-01-11,Poland,death,65.6169896125794,2
996366,2021-01-13,TRUE,yes,log-normal,1.13,0.11,5,2021-01-23,2021-01-11,Poland,death,65.6169896125794,2
996366,2021-01-13,TRUE,yes,log-normal,1.12,0.13,6,2021-01-30,2021-01-11,Poland,death,65.6169896125794,2
996366,2021-01-13,TRUE,yes,log-normal,1.07,0.16,7,2021-02-06,2021-01-11,Poland,death,65.6169896125794,2
880636,2021-01-13,TRUE,fab,log-normal,0.95,0.1,1,2020-12-26,2021-01-11,Germany,case,,2
880636,2021-01-13,TRUE,fab,log-normal,1.15,0.12,2,2021-01-02,2021-01-11,Germany,case,,2
880636,2021-01-13,TRUE,fab,log-normal,1.26,0.13,3,2021-01-09,2021-01-11,Germany,case,,2
880636,2021-01-13,TRUE,fab,log-normal,1.28,0.16,4,2021-01-16,2021-01-11,Germany,case,,2
880636,2021-01-13,TRUE,fab,log-normal,1.29,0.21,5,2021-01-23,2021-01-11,Germany,case,,2
880636,2021-01-13,TRUE,fab,log-normal,1.25,0.29,6,2021-01-30,2021-01-11,Germany,case,,2
880636,2021-01-13,TRUE,fab,log-normal,1.19,0.35,7,2021-02-06,2021-01-11,Germany,case,,2
880636,2021-01-13,TRUE,fab,log-normal,0.95,0.1,1,2020-12-26,2021-01-11,Germany,death,24.8931016921997,2
880636,2021-01-13,TRUE,fab,log-normal,1.15,0.12,2,2021-01-02,2021-01-11,Germany,death,24.8931016921997,2
880636,2021-01-13,TRUE,fab,log-normal,1.26,0.13,3,2021-01-09,2021-01-11,Germany,death,24.8931016921997,2
880636,2021-01-13,TRUE,fab,log-normal,1.28,0.16,4,2021-01-16,2021-01-11,Germany,death,24.8931016921997,2
880636,2021-01-13,TRUE,fab,log-normal,1.29,0.21,5,2021-01-23,2021-01-11,Germany,death,24.8931016921997,2
880636,2021-01-13,TRUE,fab,log-normal,1.28,0.29,6,2021-01-30,2021-01-11,Germany,death,24.8931016921997,2
880636,2021-01-13,TRUE,fab,log-normal,1.25,0.35,7,2021-02-06,2021-01-11,Germany,death,24.8931016921997,2
253412,2021-01-13,TRUE,yes,log-normal,0.93,0,1,2020-12-26,2021-01-11,Germany,case,,2
253412,2021-01-13,TRUE,yes,log-normal,1.1,0.1,2,2021-01-02,2021-01-11,Germany,case,,2
253412,2021-01-13,TRUE,yes,log-normal,1.21,0.15,3,2021-01-09,2021-01-11,Germany,case,,2
253412,2021-01-13,TRUE,yes,log-normal,1.21,0.2,4,2021-01-16,2021-01-11,Germany,case,,2
253412,2021-01-13,TRUE,yes,log-normal,1.06,0.25,5,2021-01-23,2021-01-11,Germany,case,,2
253412,2021-01-13,TRUE,yes,log-normal,0.91,0.3,6,2021-01-30,2021-01-11,Germany,case,,2
253412,2021-01-13,TRUE,yes,log-normal,0.84,0.35,7,2021-02-06,2021-01-11,Germany,case,,2
515822,2021-01-13,TRUE,yes,log-normal,0.91,0.02,1,2020-12-26,2021-01-11,Germany,case,,2
515822,2021-01-13,TRUE,yes,log-normal,1.06,0.03,2,2021-01-02,2021-01-11,Germany,case,,2
515822,2021-01-13,TRUE,yes,log-normal,1.1,0.04,3,2021-01-09,2021-01-11,Germany,case,,2
515822,2021-01-13,TRUE,yes,log-normal,1.07,0.05,4,2021-01-16,2021-01-11,Germany,case,,2
515822,2021-01-13,TRUE,yes,log-normal,1.03,0.06,5,2021-01-23,2021-01-11,Germany,case,,2
515822,2021-01-13,TRUE,yes,log-normal,0.99,0.09,6,2021-01-30,2021-01-11,Germany,case,,2
515822,2021-01-13,TRUE,yes,log-normal,1,0.1,7,2021-02-06,2021-01-11,Germany,case,,2
253412,2021-01-13,TRUE,yes,log-normal,1.08,0,1,2020-12-26,2021-01-11,Germany,death,51.924870967865,2
