forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
515822,2021-02-08,TRUE,yes,normal,0.89,0.02,1,2021-01-23,2021-02-08,Germany,case,,6
515822,2021-02-08,TRUE,yes,normal,0.89,0.03,2,2021-01-30,2021-02-08,Germany,case,,6
515822,2021-02-08,TRUE,yes,normal,0.89,0.04,3,2021-02-06,2021-02-08,Germany,case,,6
515822,2021-02-08,TRUE,yes,normal,0.9,0.05,4,2021-02-13,2021-02-08,Germany,case,,6
515822,2021-02-08,TRUE,yes,normal,0.92,0.06,5,2021-02-20,2021-02-08,Germany,case,,6
515822,2021-02-08,TRUE,yes,normal,0.93,0.06,6,2021-02-27,2021-02-08,Germany,case,,6
515822,2021-02-08,TRUE,yes,normal,0.93,0.06,7,2021-03-06,2021-02-08,Germany,case,,6
515822,2021-02-08,TRUE,yes,normal,0.94,0.01,1,2021-01-23,2021-02-08,Poland,case,1.66349188486735,6
515822,2021-02-08,TRUE,yes,normal,0.96,0.02,2,2021-01-30,2021-02-08,Poland,case,1.66349188486735,6
515822,2021-02-08,TRUE,yes,normal,0.97,0.03,3,2021-02-06,2021-02-08,Poland,case,1.66349188486735,6
515822,2021-02-08,TRUE,yes,normal,0.97,0.04,4,2021-02-13,2021-02-08,Poland,case,1.66349188486735,6
515822,2021-02-08,TRUE,yes,normal,0.98,0.05,5,2021-02-20,2021-02-08,Poland,case,1.66349188486735,6
515822,2021-02-08,TRUE,yes,normal,1,0.05,6,2021-02-27,2021-02-08,Poland,case,1.66349188486735,6
515822,2021-02-08,TRUE,yes,normal,1,0.05,7,2021-03-06,2021-02-08,Poland,case,1.66349188486735,6
215393,2021-02-09,TRUE,yes,normal,0.9,0.03,1,2021-01-23,2021-02-08,Germany,case,,6
215393,2021-02-09,TRUE,yes,normal,0.9,0.03,2,2021-01-30,2021-02-08,Germany,case,,6
215393,2021-02-09,TRUE,yes,normal,0.9,0.04,3,2021-02-06,2021-02-08,Germany,case,,6
215393,2021-02-09,TRUE,yes,normal,0.9,0.04,4,2021-02-13,2021-02-08,Germany,case,,6
215393,2021-02-09,TRUE,yes,normal,0.9,0.05,5,2021-02-20,2021-02-08,Germany,case,,6
215393,2021-02-09,TRUE,yes,normal,0.9,0.05,6,2021-02-27,2021-02-08,Germany,case,,6
215393,2021-02-09,TRUE,yes,normal,0.9,0.06,7,2021-03-06,2021-02-08,Germany,case,,6
215393,2021-02-09,TRUE,yes,normal,0.96,0.03,1,2021-01-23,2021-02-08,Poland,case,35.1728091239929,6
215393,2021-02-09,TRUE,yes,normal,1.02,0.04,2,2021-01-30,2021-02-08,Poland,case,35.1728091239929,6
215393,2021-02-09,TRUE,yes,normal,1.02,0.04,3,2021-02-06,2021-02-08,Poland,case,35.1728091239929,6
215393,2021-02-09,TRUE,yes,normal,1.02,0.06,4,2021-02-13,2021-02-08,Poland,case,35.1728091239929,6
215393,2021-02-09,TRUE,yes,normal,1.02,0.06,5,2021-02-20,2021-02-08,Poland,case,35.1728091239929,6
215393,2021-02-09,TRUE,yes,normal,1.02,0.08,6,2021-02-27,2021-02-08,Poland,case,35.1728091239929,6
215393,2021-02-09,TRUE,yes,normal,1.02,0.08,7,2021-03-06,2021-02-08,Poland,case,35.1728091239929,6
