forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,3,2021-01-30,2021-02-01,Germany,death,23.2452549934387,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,4,2021-02-06,2021-02-01,Germany,death,23.2452549934387,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,5,2021-02-13,2021-02-01,Germany,death,23.2452549934387,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,6,2021-02-20,2021-02-01,Germany,death,23.2452549934387,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,7,2021-02-27,2021-02-01,Germany,death,23.2452549934387,5
215393,2021-02-02,TRUE,yes,normal,0.9,0.04,1,2021-01-16,2021-02-01,Poland,case,20.6882295608521,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,2,2021-01-23,2021-02-01,Poland,case,20.6882295608521,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,3,2021-01-30,2021-02-01,Poland,case,20.6882295608521,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,4,2021-02-06,2021-02-01,Poland,case,20.6882295608521,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,5,2021-02-13,2021-02-01,Poland,case,20.6882295608521,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,6,2021-02-20,2021-02-01,Poland,case,20.6882295608521,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,7,2021-02-27,2021-02-01,Poland,case,20.6882295608521,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,1,2021-01-16,2021-02-01,Poland,death,24.0024294853211,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,2,2021-01-23,2021-02-01,Poland,death,24.0024294853211,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,3,2021-01-30,2021-02-01,Poland,death,24.0024294853211,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,4,2021-02-06,2021-02-01,Poland,death,24.0024294853211,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,5,2021-02-13,2021-02-01,Poland,death,24.0024294853211,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,6,2021-02-20,2021-02-01,Poland,death,24.0024294853211,5
215393,2021-02-02,TRUE,yes,normal,0.94,0.04,7,2021-02-27,2021-02-01,Poland,death,24.0024294853211,5
996366,2021-02-02,TRUE,yes,normal,0.87,0.03,1,2021-01-16,2021-02-01,Germany,case,,5
996366,2021-02-02,TRUE,yes,normal,0.9,0.04,2,2021-01-23,2021-02-01,Germany,case,,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.05,3,2021-01-30,2021-02-01,Germany,case,,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.06,4,2021-02-06,2021-02-01,Germany,case,,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.07,5,2021-02-13,2021-02-01,Germany,case,,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.08,6,2021-02-20,2021-02-01,Germany,case,,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.09,7,2021-02-27,2021-02-01,Germany,case,,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.04,1,2021-01-16,2021-02-01,Germany,death,68.9613008499146,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.04,2,2021-01-23,2021-02-01,Germany,death,68.9613008499146,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.05,3,2021-01-30,2021-02-01,Germany,death,68.9613008499146,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.06,4,2021-02-06,2021-02-01,Germany,death,68.9613008499146,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.06,5,2021-02-13,2021-02-01,Germany,death,68.9613008499146,5
996366,2021-02-02,TRUE,yes,normal,0.91,0.06,6,2021-02-20,2021-02-01,Germany,death,68.9613008499146,5
996366,2021-02-02,TRUE,yes,normal,0.91,0.07,7,2021-02-27,2021-02-01,Germany,death,68.9613008499146,5
996366,2021-02-02,TRUE,yes,normal,0.9,0.03,1,2021-01-16,2021-02-01,Poland,case,31.0726714134216,5
996366,2021-02-02,TRUE,yes,normal,0.92,0.04,2,2021-01-23,2021-02-01,Poland,case,31.0726714134216,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.05,3,2021-01-30,2021-02-01,Poland,case,31.0726714134216,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.05,4,2021-02-06,2021-02-01,Poland,case,31.0726714134216,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.06,5,2021-02-13,2021-02-01,Poland,case,31.0726714134216,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.07,6,2021-02-20,2021-02-01,Poland,case,31.0726714134216,5
996366,2021-02-02,TRUE,yes,normal,0.94,0.07,7,2021-02-27,2021-02-01,Poland,case,31.0726714134216,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.03,1,2021-01-16,2021-02-01,Poland,death,40.3319692611694,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.04,2,2021-01-23,2021-02-01,Poland,death,40.3319692611694,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.04,3,2021-01-30,2021-02-01,Poland,death,40.3319692611694,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.05,4,2021-02-06,2021-02-01,Poland,death,40.3319692611694,5
996366,2021-02-02,TRUE,yes,normal,0.95,0.05,5,2021-02-13,2021-02-01,Poland,death,40.3319692611694,5
996366,2021-02-02,TRUE,yes,normal,0.93,0.06,6,2021-02-20,2021-02-01,Poland,death,40.3319692611694,5
996366,2021-02-02,TRUE,yes,normal,0.93,0.07,7,2021-02-27,2021-02-01,Poland,death,40.3319692611694,5
