region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Poland,2020-09-20,estimate,1.26,1.27,0.08,1.25,1.28,1.21,1.3,1.14,1.39
Poland,2020-09-21,estimate,1.27,1.27,0.08,1.24,1.27,1.23,1.32,1.15,1.4
Poland,2020-09-22,estimate,1.28,1.28,0.08,1.26,1.29,1.23,1.32,1.16,1.41
Poland,2020-09-23,estimate,1.29,1.29,0.08,1.27,1.3,1.23,1.33,1.16,1.42
Poland,2020-09-24,estimate,1.3,1.3,0.08,1.27,1.31,1.24,1.34,1.17,1.44
Poland,2020-09-25,estimate based on partial data,1.31,1.31,0.09,1.28,1.32,1.26,1.37,1.16,1.45
Poland,2020-09-26,estimate based on partial data,1.32,1.32,0.1,1.28,1.33,1.25,1.37,1.16,1.47
Poland,2020-09-27,estimate based on partial data,1.32,1.32,0.1,1.3,1.35,1.25,1.38,1.16,1.5
Poland,2020-09-28,estimate based on partial data,1.33,1.33,0.12,1.3,1.36,1.26,1.4,1.14,1.51
Poland,2020-09-29,estimate based on partial data,1.33,1.34,0.13,1.28,1.34,1.23,1.39,1.15,1.56
Poland,2020-09-30,estimate based on partial data,1.34,1.35,0.14,1.29,1.35,1.24,1.41,1.12,1.58
Poland,2020-10-01,estimate based on partial data,1.34,1.35,0.16,1.27,1.34,1.25,1.44,1.11,1.61
Poland,2020-10-02,estimate based on partial data,1.35,1.36,0.18,1.27,1.35,1.21,1.42,1.09,1.66
Poland,2020-10-03,estimate based on partial data,1.35,1.36,0.2,1.26,1.34,1.21,1.44,1.06,1.7
Poland,2020-10-04,estimate based on partial data,1.35,1.37,0.22,1.26,1.35,1.2,1.44,1.07,1.77
Poland,2020-10-05,estimate based on partial data,1.35,1.37,0.24,1.25,1.35,1.19,1.45,1.01,1.78
Poland,2020-10-06,estimate based on partial data,1.35,1.38,0.27,1.25,1.35,1.18,1.46,0.97,1.81
Poland,2020-10-07,estimate based on partial data,1.35,1.38,0.3,1.24,1.35,1.17,1.46,0.92,1.82
Poland,2020-10-08,estimate based on partial data,1.35,1.39,0.32,1.31,1.42,1.13,1.45,0.87,1.84
Poland,2020-10-09,estimate based on partial data,1.35,1.4,0.35,1.3,1.42,1.16,1.49,0.91,1.96
Poland,2020-10-10,estimate based on partial data,1.35,1.4,0.39,1.24,1.36,1.15,1.5,0.83,1.94
Poland,2020-10-11,estimate based on partial data,1.35,1.41,0.42,1.23,1.36,1.13,1.49,0.82,2.02
Poland,2020-10-12,estimate based on partial data,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-13,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-14,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-15,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-16,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-17,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-18,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-19,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-20,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-21,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-22,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-23,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-24,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-25,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-26,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-27,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-28,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-29,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-30,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-10-31,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-01,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-02,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-03,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-04,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-05,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-06,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-07,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-08,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-09,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-10,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
Poland,2020-11-11,forecast,1.34,1.41,0.46,1.23,1.36,1.12,1.49,0.82,2.09
