Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,5525 (0 -- 172431),Unsure,1.1 (0.8 -- 1.5),0.03 (-0.21 -- 1.05),20.8 (0.7 -- -3.2)
Poland,27613 (0 -- 4520930),Likely increasing,1.2 (0.8 -- 1.6),0.08 (-0.18 -- 1.13),8.7 (0.6 -- -3.9)
