region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Germany,2020-08-30,estimate,1.06,1.06,0.01,1.06,1.06,1.06,1.07,1.05,1.08
Germany,2020-08-31,estimate,1.06,1.06,0.01,1.06,1.06,1.06,1.07,1.05,1.08
Germany,2020-09-01,estimate,1.06,1.06,0.01,1.06,1.06,1.06,1.07,1.05,1.08
Germany,2020-09-02,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-03,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-04,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-05,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-06,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-07,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-08,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-09,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-10,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-11,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-12,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-13,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.08
Germany,2020-09-14,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.09
Germany,2020-09-15,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.09
Germany,2020-09-16,estimate,1.06,1.06,0.02,1.06,1.07,1.06,1.07,1.05,1.09
Germany,2020-09-17,estimate,1.06,1.07,0.02,1.06,1.07,1.06,1.07,1.05,1.09
Germany,2020-09-18,estimate,1.06,1.07,0.02,1.06,1.07,1.06,1.07,1.05,1.09
Germany,2020-09-19,estimate,1.06,1.07,0.03,1.06,1.07,1.06,1.07,1.05,1.09
