Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,23166 (11223 -- 42627),Unsure,0.55 (0.36 -- 0.74),-0.14 (-0.2 -- -0.075),-5.1 (-9.3 -- -3.5)
Poland,11555 (3797 -- 27477),Unsure,0.63 (0.34 -- 0.89),-0.11 (-0.21 -- -0.032),-6.4 (-21 -- -3.3)
