Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,141050 (43066 -- 390071),Likely increasing,0.96 (0.7 -- 1.2),-0.011 (-0.099 -- 0.054),-64 (13 -- -7)
Poland,55715 (16141 -- 580628),,1 (0.74 -- 2.2),0.011 (-0.083 -- 0.29),61 (2.4 -- -8.3)
