Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,36027 (24523 -- 52353),Unsure,1 (0.9 -- 1.2),0 (-0.04 -- 0.05),273.8 (14.2 -- -17.6)
Poland,21180 (13332 -- 32164),Unsure,0.8 (0.7 -- 1),-0.05 (-0.1 -- -0.01),-13 (-58.7 -- -7.2)
