forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week,quantile,value,type,target
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.01,2158.47858582366,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.025,2222.68144754649,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.05,2279.42485569741,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.1,2346.6465752545,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.15,2393.11717597422,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.2,2430.70599077994,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.25,2463.42403178267,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.3,2493.18099704721,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.35,2521.07603326887,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.4,2547.83423013447,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.45,2573.99337995103,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.5,2600,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.55,2626.26938074278,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.6,2653.23384074451,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.65,2681.39473415043,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.7,2711.39560585701,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.75,2744.14794724077,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.8,2781.08501219061,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.85,2824.76765779263,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.9,2880.7064818727,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.95,2965.66038713819,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.975,3041.37149633478,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2600,0.08,1,2021-02-27,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.99,3131.8355643637,quantile,1 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.01,1768.3233065062,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.025,1843.07098265857,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.05,1909.88047790913,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.1,1989.91872467117,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.15,2045.80662611458,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.2,2091.34191292252,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.25,2131.21402291379,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.3,2167.66784756885,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.35,2202.00412199495,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.4,2235.08866915987,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.45,2267.57139955942,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.5,2300,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.55,2332.89236274008,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.6,2366.7964823912,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.65,2402.35699250527,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.7,2440.41078799642,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.75,2482.15333754586,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.8,2529.47639375121,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.85,2585.77713674085,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.9,2658.40003132498,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.95,2769.80683408593,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.975,2870.20958485785,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2300,0.113,2,2021-03-06,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.99,2991.53439901883,quantile,2 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.01,1551.94987019002,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.025,1627.65776388783,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.05,1695.71820902416,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.1,1777.72710526443,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.15,1835.28724142947,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.2,1882.36051883198,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.25,1923.70627564651,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.3,1961.60943790326,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.35,1997.39870023131,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.4,2031.96279768291,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.45,2065.97313998624,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.5,2100,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.55,2134.58728704933,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.6,2170.31532517663,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.65,2207.87166802967,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.7,2248.15394684978,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.75,2292.44976524179,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.8,2342.80306874287,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.85,2402.89361820285,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.9,2480.69570798608,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.95,2600.66795091965,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.975,2709.41477861185,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2100,0.13,3,2021-03-13,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.99,2841.58662899341,quantile,3 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.01,1446.12506750117,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.025,1527.82506123479,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.05,1601.77397448563,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.1,1691.48536703211,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.15,1754.83491106904,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.2,1806.8709784896,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.25,1852.74130834692,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.3,1894.9258647101,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.35,1934.87306179272,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.4,1973.55745249831,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.45,2011.72103317711,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.5,2050,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.55,2089.00733784295,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.6,2129.40342561606,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.65,2171.97710949899,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.7,2217.76486260739,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.75,2268.26053970245,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.8,2325.84398666526,quantile,4 wk ahead inc death
89444,2021-02-22T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,2050,0.15,4,2021-03-20,2021-02-22T00:00:00Z,Germany,deaths,GM,,8,0.85,2394.81216921987,quantile,4 wk ahead inc death
