region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,63720 (45250 -- 90681),63720,65221,14079,45250,55531,60146,67049,73444,90681,New confirmed cases by infection date,Increasing,0.034
Poland,15035 (7185 -- 37623),15035,18044,11871,7185,10950,13308,16962,21588,37623,New confirmed cases by infection date,Likely decreasing,0.71
Germany,1.2 (1 -- 1.4),1.2,1.2,0.11,1,1.1,1.2,1.2,1.2,1.4,Effective reproduction no.,Increasing,0.034
Poland,0.9 (0.69 -- 1.3),0.9,0.93,0.2,0.69,0.81,0.86,0.94,1,1.3,Effective reproduction no.,Likely decreasing,0.71
