Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,141142 (51616 -- 504195),Likely increasing,1.1 (0.9 -- 1.6),0.04 (-0.03 -- 0.15),17.7 (4.8 -- -27.5)
Poland,106218 (38103 -- 261825),Likely increasing,1 (0.8 -- 1.2),0.01 (-0.06 -- 0.07),61.6 (10.4 -- -12)
