Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Germany,150166 (47761 -- 405116),Unsure,1 (0.72 -- 1.2),-8e-04 (-0.081 -- 0.05),-870 (14 -- -8.5)
Poland,3040 (184 -- 13887),Unsure,0.55 (0.17 -- 0.85),-0.13 (-0.28 -- -0.043),-5.2 (-16 -- -2.5)
